case_name,segment,phase,when_utc,dt_h,distance_nm,node_from_lat,node_from_lon,node_to_lat,node_to_lon,heading_deg,encounter_angle_deg,speed_sog_kts,speed_stw_kts,speed_stw_power_kts,current_component_kts,wind_speed_ms,wind_dir_deg,current_speed_ms,current_dir_deg,wave_height_m,wave_period_s,wave_dir_deg,P_prop_MW,P_service_MW,P_req_MW,PD_kW,BHP_kW,total_resistance_N,R_calm_N,R_wind_N,R_wave_N,relative_wind_speed_ms,relative_wind_dir_deg,fuel_step_kg,milp_total_dg_MW,milp_P_dc_MW,milp_P_c_MW,milp_SOC,milp_DG1_P_MW,milp_DG1_ON,milp_DG1_Start,milp_DG1_FC_kgh,milp_DG2_P_MW,milp_DG2_ON,milp_DG2_Start,milp_DG2_FC_kgh,milp_DG3_P_MW,milp_DG3_ON,milp_DG3_Start,milp_DG3_FC_kgh,milp_DG4_P_MW,milp_DG4_ON,milp_DG4_Start,milp_DG4_FC_kgh,milp_ESS_N1_reserve_MW,milp_N1_largest_output_MW,milp_N1_min_margin_MW
case2_ga_twostage,12,cruising,2025-03-25T12:00:00+00:00,0.5,9.19193717724102,32.13451159510673,123.68073218676305,32.22831450030833,123.82368814988662,52.17641932402648,314.6903922799318,18.38387435448204,18.28626306971771,18.28626306971771,0.09761128476432929,7.184973471420378,166.83893416588293,0.06719272498980158,10.53655399724255,0.9272220730781555,4.676300048828125,169.00799053365623,13.244481190820636,3.5,16.744481190820636,12979.591567004223,13244.481190820636,982577.2732924895,989977.0489636448,-14358.047042891401,6958.271371736094,9.184709640162728,45.3096077200682,1517.9491271975933,16.7444811908,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,4.144481190799998,1,0,758.6310803951865,5.0,7.5600000000000005,2.655518809200002
case2_ga_twostage,13,cruising,2025-03-25T12:30:00+00:00,0.5,9.080466500269829,32.22831450030833,123.82368814988662,32.332817462315994,123.9530015161839,46.25788991749833,314.16204172532593,18.160933000539657,17.963836785092735,17.963836785092735,0.19709621544692163,6.968174816653996,166.21604043978792,0.10240280877518068,38.212723312876065,0.9355228543281556,4.727569580078125,172.12517979596387,12.526116705963966,3.5,16.026116705963965,12275.594371844687,12526.116705963967,946505.2602376057,951365.6255847088,-12287.471197808098,7427.105850704906,8.415657319678665,45.83795827467406,1456.873068417013,16.026116706,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.4261167059999993,1,0,636.478962834026,5.0,7.5600000000000005,3.3738832940000005
case2_ga_twostage,14,cruising,2025-03-25T13:00:00+00:00,0.5,9.026588008001033,32.332817462315994,123.9530015161839,32.42397066924973,124.09456718795975,52.6391927903122,318.36942984868756,18.053176016002066,17.862485621011082,17.862485621011082,0.19069039499098248,6.532775638485729,165.0809550423819,0.0981561616039229,54.585587184129594,0.8613041043281555,4.981719970703125,171.23454995604186,12.287737248131993,3.5,15.787737248131993,12041.982503169353,12287.737248131993,934211.0739694022,939513.166344492,-10894.006911825169,5591.9145367354495,9.088977097515578,41.63057015131247,1436.6058112086662,15.787737248100001,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.1877372481000004,1,0,595.9444484173322,5.0,7.5600000000000005,3.6122627518999995
case2_ga_twostage,15,cruising,2025-03-25T13:30:00+00:00,0.5,9.020004330190368,32.42397066924973,124.09456718795975,32.51071594767887,124.23994849267596,54.69253248209257,321.11587744922076,18.040008660380735,17.96724579128679,17.96724579128679,0.07276286909394593,6.150266482367822,164.88422429435104,0.037509999240019104,51.006936344121584,0.8613041043281555,4.981719970703124,171.23454995604186,12.563304488116657,3.5,16.063304488116657,12312.038398354323,12563.304488116657,948674.415728794,951766.6165690884,-8641.651753685015,5549.450913390494,9.195243701406394,38.88412255077923,1460.0348104205748,16.063304488100002,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.4633044881000012,1,0,642.8024468411494,5.0,7.5600000000000005,3.3366955118999986
case2_ga_twostage,16,cruising,2025-03-25T14:00:00+00:00,0.5,9.06364642932968,32.51071594767887,124.23994849267596,32.600159848281706,124.38422630123381,53.62625574592665,323.11471405962857,18.12729285865936,17.990478917330947,17.990478917330947,0.13681394132841332,5.808138244777281,165.02597482909292,0.08128502599449265,83.64286720615281,0.8613041043281555,4.981719970703125,171.2345499560419,12.652572440268058,3.5,16.15257244026806,12399.520991462696,12652.572440268057,953554.7010045504,954503.5169479805,-6543.529759067453,5594.713815637419,9.009626098680915,36.885285940371396,1467.6244599803063,16.1525724403,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.552572440299998,1,0,657.9817459606123,5.0,7.5600000000000005,3.247427559700002
case2_ga_twostage,17,cruising,2025-03-25T14:30:00+00:00,0.5,8.98773700847628,32.600159848281706,124.38422630123381,32.68874775100283,124.52753126479753,53.67719445153382,326.20411194687796,17.97547401695256,17.8465222154584,17.8465222154584,0.12895180149416058,5.283789831563841,164.25107713486392,0.12635842531244004,112.0087874900591,0.8871830105781555,4.959259033203125,175.66424207349093,12.379391268824385,3.5,15.879391268824385,12131.803443447898,12379.391268824385,940094.2014725298,937658.4608297857,-3736.1167306531916,6171.857373397349,8.89332759684038,33.79588805312204,1444.398326671493,15.8793912688,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.2793912687999986,1,0,611.5294793429858,5.0,7.5600000000000005,3.520608731200001
case2_ga_twostage,18,cruising,2025-03-25T15:00:00+00:00,0.5,9.039766311629705,32.68874775100283,124.52753126479753,32.77792407063304,124.67174335282886,53.64116326014421,330.04286234423125,18.07953262325941,17.911784754307742,17.911784754307742,0.16774786895166738,4.71981317415039,163.34409032215177,0.16051458933625926,111.11895829131987,0.8871830105781555,4.959259033203125,175.66424207349093,12.582454152231206,3.5,16.082454152231207,12330.805069186583,12582.454152231207,950977.5214885713,945261.757499182,-479.3933336770752,6195.157323066388,8.89850011475202,29.95713765576872,1461.6629337965871,16.0824541522,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.4824541522,1,0,646.0586935931741,5.0,7.5600000000000005,3.3175458478
case2_ga_twostage,19,cruising,2025-03-25T15:30:00+00:00,0.5,8.977688287129759,32.77792407063304,124.67174335282886,32.86203716399167,124.81885113812929,55.72944536988463,333.39613227780126,17.955376574259517,17.90891894176422,17.90891894176422,0.04645763249529622,4.1996188749397,162.38901422508042,0.04914673602576805,354.8268486363575,0.8412845730781555,5.148223876953125,174.84393654989165,12.577968812612385,3.5,16.077968812612383,12326.409436360138,12577.968812612386,950767.2824417746,944926.7235194535,635.9075714092734,5204.651350911837,8.984290544015147,26.603867722198725,1461.2815857889157,16.0779688126,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.4779688126000012,1,0,645.2959975778311,5.0,7.5600000000000005,3.3220311873999986
case2_ga_twostage,20,cruising,2025-03-25T16:00:00+00:00,0.5,8.97715803453644,32.86203716399167,124.81885113812929,32.94593350243828,124.96626093438115,55.827376319843076,335.8038697588311,17.95431606907288,17.915820962539705,17.915820962539705,0.0384951065331761,3.8221425808533347,162.10310033671917,0.05188416701838174,348.2656719482539,0.8656986355781555,5.119171142578125,179.828307707072,12.616622231291256,3.5,16.116622231291256,12364.289786665431,12616.622231291256,952944.7308257968,945733.8000609963,1432.9478651568309,5777.982899643743,8.951725174010218,24.196130241168863,1464.567937665357,16.1166222313,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.5166222312999986,1,0,651.8687013307142,5.0,7.5600000000000005,3.283377768700001
case2_ga_twostage,21,cruising,2025-03-25T16:30:00+00:00,0.5,9.001186371212885,32.94593350243828,124.96626093438115,33.04052254392038,125.1049367077095,50.843079859061135,338.31911019529207,18.00237274242577,17.96261766675858,17.96261766675858,0.03975507566719195,3.4216782026645984,161.8381912435696,0.09651359377929815,333.0771219583447,0.8656986355781554,5.119171142578125,179.828307707072,12.739247310026679,3.5,16.239247310026677,12484.462363826144,12739.247310026678,959321.7773248813,951222.2613630134,2118.435994588547,5981.079967279362,8.646989369022984,21.68088980470794,1474.9936431019778,16.23924731,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.639247309999999,1,0,672.7201122039555,5.0,7.5600000000000005,3.1607526900000007
