case_name,segment,phase,when_utc,dt_h,distance_nm,node_from_lat,node_from_lon,node_to_lat,node_to_lon,heading_deg,encounter_angle_deg,speed_sog_kts,speed_stw_kts,speed_stw_power_kts,current_component_kts,wind_speed_ms,wind_dir_deg,current_speed_ms,current_dir_deg,wave_height_m,wave_period_s,wave_dir_deg,P_prop_MW,P_service_MW,P_req_MW,PD_kW,BHP_kW,total_resistance_N,R_calm_N,R_wind_N,R_wave_N,relative_wind_speed_ms,relative_wind_dir_deg,fuel_step_kg,milp_total_dg_MW,milp_P_dc_MW,milp_P_c_MW,milp_SOC,milp_DG1_P_MW,milp_DG1_ON,milp_DG1_Start,milp_DG1_FC_kgh,milp_DG2_P_MW,milp_DG2_ON,milp_DG2_Start,milp_DG2_FC_kgh,milp_DG3_P_MW,milp_DG3_ON,milp_DG3_Start,milp_DG3_FC_kgh,milp_DG4_P_MW,milp_DG4_ON,milp_DG4_Start,milp_DG4_FC_kgh
case1_astar_fixed,10,cruising,2025-03-25T11:00:00+00:00,0.5,10.12010379688933,34.06933353424136,127.6901957702671,33.939833383560796,127.56004894256928,219.83519144673,8.825603962572803,18.444609212929507,18.67793092725644,18.67793092725644,-0.23332171432693255,1.576351279276439,143.5597733660965,0.12380437353642867,54.017481111513604,0.5634525418281555,4.685821533203125,188.99237220546468,14.428664180260283,3.5,17.928664180260284,14140.090896655076,14428.664180260283,1043123.9410203228,1038824.7282790419,3287.632716038193,1011.5800252427606,9.98089025537134,8.825603962572801,1615.740273385842,17.9286641803,0.0,0.0,0.447290858613467,9.18,1,0,1654.03837755,8.7486641803,1,0,1577.4421692216843,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,11,cruising,2025-03-25T11:30:00+00:00,0.5,10.140210124297727,33.939833383560796,127.56004894256928,33.80995834589064,127.43001223564477,219.77266976819524,9.220253054482184,18.444609212929507,18.467599613255725,18.467599613255725,-0.022990400326218855,1.9035985809329639,157.5475640995994,0.10037269962675534,123.00558159700006,0.5634525418281555,4.685821533203125,188.99237220546468,13.900220810521558,3.5,17.40022081052156,13622.216394311126,13900.220810521558,1017130.5292661279,1012319.2257584261,3809.617322517854,1001.6861851837647,10.51160680091555,9.220253054482184,1568.820035610238,17.4002208105,0.0,0.0,0.447290858613467,9.18,1,0,1654.03837755,8.220220810499999,1,0,1483.601693670476,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,12,cruising,2025-03-25T12:00:00+00:00,0.5,10.14995655817705,33.80995834589064,127.43001223564477,33.679989586473084,127.30000305891359,219.789030665518,9.620328349844508,18.444609212929507,18.474089689591793,18.474089689591793,-0.029480476662286082,2.298825208357772,166.55403095687203,0.18632282400612124,125.12018073358502,0.5634525418281555,4.685821533203125,188.99237220546468,13.9261757077904,3.5,17.4261757077904,13647.65219363459,13926.175707790399,1018498.098971286,1013127.4846770167,4368.406718980518,1002.2075752887436,11.019615386884892,9.620328349844508,1571.1245587102594,17.4261757078,0.0,0.0,0.447290858613467,9.18,1,0,1654.03837755,8.246175707799999,1,0,1488.210739870519,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,13,cruising,2025-03-25T12:30:00+00:00,0.5,10.15709980535931,33.679989586473084,127.30000305891359,33.54999739661868,127.17000076473074,219.82492714443694,9.507718273460535,18.444609212929507,18.966565788088378,18.966565788088378,-0.5219565751588718,2.476589497040943,171.05527039077396,0.3327988053918565,76.03600266460059,0.8161380887031555,4.955596923828125,196.03924207628674,15.242083728325175,3.5,18.742083728325177,14937.242053758671,15242.083728325175,1083061.066480575,1076278.7766927877,4520.423819305856,2261.8659684814515,11.275901571370795,9.507718273460535,1654.03837755,18.36,0.3820837282999996,0.0,0.42759582107222127,9.18,1,0,1654.03837755,9.18,1,0,1654.03837755,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,14,cruising,2025-03-25T13:00:00+00:00,0.5,10.163580950315438,33.54999739661868,127.17000076473074,33.41999934915506,127.04000019118499,219.8655580464621,8.614672910775937,18.444609212929507,18.731186170888282,18.731186170888282,-0.2865769579587755,2.5753378206557977,177.75416143967647,0.15054152650008396,28.192050712693394,0.7494876980781555,5.030303955078125,188.85955254768464,14.605851721779048,3.5,18.105851721779047,14313.734687343467,14605.851721779049,1052106.9247735587,1045639.5427512017,4281.973135871364,2185.408886485677,11.529286304467837,8.614672910775937,1631.472671695998,18.1058517218,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.9258517218,1,0,1608.9069658419965,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,15,cruising,2025-03-25T13:30:00+00:00,0.5,10.136823706571935,33.41999934915506,127.04000019118499,33.29249983728915,126.9075000477985,220.99533570180247,6.4625909515472415,18.444609212929507,18.610993374326465,18.610993374326465,-0.16638416139695714,2.7150058306497953,191.3684851012071,0.10063373772600832,9.26829259759019,0.7494876980781555,5.030303955078125,188.85955254768464,14.2770712177088,3.5,17.7770712177088,13991.529793354623,14277.071217708799,1035850.6131196811,1030319.0626736818,3436.297702484113,2095.2527435152992,11.924547500548869,6.46259095154724,1602.2804056747718,17.7770712177,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.597071217700002,1,0,1550.5224337995435,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,16,cruising,2025-03-25T14:00:00+00:00,0.5,10.107378260026902,33.29249983728915,126.9075000477985,33.168124959322654,126.77187501195182,222.40627019309832,2.5212843974866006,18.444609212929507,18.642057213272597,18.642057213272597,-0.19744800034309049,3.137293356064233,212.23917029906642,0.12965682653782132,80.83135367914257,0.7494876980781555,5.030303955078125,188.85955254768464,14.324106107182867,3.5,17.824106107182867,14037.62398503921,14324.106107182868,1037893.6478078164,1034258.0412586833,1494.1701494257013,2141.436399707357,12.588934122540879,2.521284397486601,1606.456611348285,17.8241061072,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.644106107199999,1,0,1558.87484514657,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,17,cruising,2025-03-25T14:30:00+00:00,0.5,10.163204116566357,33.168124959322654,126.77187501195182,33.039531239831014,126.6404687529901,220.59954746961418,357.91079983539913,18.444609212929507,18.817980690068577,18.817980690068577,-0.3733714771390687,3.171625586161416,228.95018798922786,0.23477960521901398,75.7021581644847,0.9140384793281555,4.945587158203125,197.5704896607124,14.794555520952542,3.5,18.294555520952542,14498.66441053349,14794.555520952543,1060989.1093285654,1056838.1421084607,1247.2079395777484,2903.7592805270606,12.635116740183971,2.0892001646008653,1648.2275931003005,18.294555521,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,9.114555521,1,0,1642.4168086506013,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,18,cruising,2025-03-25T15:00:00+00:00,0.5,10.18333961057205,33.039531239831014,126.6404687529901,32.909882809958084,126.51011718824961,220.18180579789328,357.40782500844864,18.444609212929507,18.762458663020393,18.762458663020393,-0.3178494500908856,2.404559852446903,233.05464150973728,0.16366317766007005,37.74962823473764,0.8981693387031556,5.038116455078125,193.0861147850471,14.65026978620972,3.5,18.15026978620972,14357.264390485525,14650.26978620972,1053973.2024181078,1049661.248355509,1359.9788568252154,2951.975205773401,11.844964712174965,2.592174991551388,1635.4165307020612,18.1502697862,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.9702697862,1,0,1616.7946838541225,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,19,cruising,2025-03-25T15:30:00+00:00,0.5,10.193084031619678,32.909882809958084,126.51011718824961,32.77997070248985,126.38002929706444,220.10847224329032,1.2390482182020797,18.444609212929507,18.724840096464735,18.724840096464735,-0.28023088353522746,2.3572580949355486,213.87592792400312,0.15416552407842313,19.35583623027746,0.8981693387031555,5.038116455078125,193.0861147850471,14.538729408596677,3.5,18.038729408596677,14247.954820424744,14538.729408596677,1048418.3537629092,1044825.2291439871,648.949905104405,2944.174713817744,11.834811199083735,1.2390482182020797,1625.51291313836,18.0387294086,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.858729408599999,1,0,1596.98744872672,0.0,0,0,0.0,0.0,0,0,0.0
