case_name,node_index,time_h,time_utc,lat,lon,speed_out_kts,speed_over_ground_kts,speed_through_water_kts,heading_out_deg,outgoing_phase,outgoing_speed_sog_kts,outgoing_speed_stw_kts,wind_speed_ms,wind_dir_deg,current_speed_ms,current_dir_deg,wave_height_m,wave_period_s,wave_dir_deg,P_prop_MW,P_service_MW,P_req_MW,fuel_step_kg,milp_total_dg_MW,milp_P_dc_MW,milp_P_c_MW,milp_SOC,milp_DG1_P_MW,milp_DG1_ON,milp_DG1_Start,milp_DG1_FC_kgh,milp_DG1_StartFuel_kg,milp_DG2_P_MW,milp_DG2_ON,milp_DG2_Start,milp_DG2_FC_kgh,milp_DG2_StartFuel_kg,milp_DG3_P_MW,milp_DG3_ON,milp_DG3_Start,milp_DG3_FC_kgh,milp_DG3_StartFuel_kg,milp_DG4_P_MW,milp_DG4_ON,milp_DG4_Start,milp_DG4_FC_kgh,milp_DG4_StartFuel_kg,milp_StartFuel_kg,milp_FuelWithStart_kg,milp_ESS_N1_reserve_MW,milp_N1_largest_output_MW,milp_N1_min_margin_MW
case2_ga_twostage,0,0.0,2024-09-14T06:00:00+00:00,31.0,122.0,18.331851798575695,18.331851798575695,18.438780871656906,59.69257147161935,departure,18.331851798575695,18.438780871656906,7.31058272359463,44.64923425969164,0.06231595613909797,211.6677025613315,0.7194396257400513,3.737545967102051,62.890707801684854,14.340123184341865,2.5,16.840123184341863,1519.0892313259465,16.8401231843,0.0,0.0,0.7,9.18,1,1,1654.03837755,170.0,7.6601231843000015,1,1,1384.140085101893,170.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,340.0,1859.0892313259465,8.5,9.18,2.4598768156999995
case2_ga_twostage,1,0.5,2024-09-14T06:30:00+00:00,31.07694830398568,122.15388441112565,18.00106170669945,18.00106170669945,18.136231861223578,59.67148004185808,cruising,18.00106170669945,18.136231861223578,7.380340952095397,43.061466018244175,0.07243848056105669,223.401486243332,0.7412637770175934,3.757535934448242,61.91507715285396,13.599531045442873,3.5,17.099531045442873,1542.1219330670606,17.0995310454,0.0,0.0,0.7,9.18,1,0,1654.03837755,0.0,7.919531045399999,1,0,1430.2054885841212,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1542.1219330670606,8.5,9.18,2.2004689546000016
case2_ga_twostage,2,1.0,2024-09-14T07:00:00+00:00,31.152557135350037,122.3050799031964,17.89703063405648,17.89703063405648,18.099652379701887,58.01696376320448,cruising,17.89703063405648,18.099652379701887,7.4761676957026255,42.15789914152617,0.1238780211288852,205.31084368202846,0.9114033579826355,4.341979026794434,64.83007223324148,13.521654755403835,3.5,17.021654755403837,1535.2073339771625,17.0216547554,0.0,0.0,0.7,9.18,1,0,1654.03837755,0.0,7.8416547554000005,1,0,1416.3762904043251,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1535.2073339771625,8.5,9.18,2.2783452446000005
case2_ga_twostage,3,1.5,2024-09-14T07:30:00+00:00,31.231415188518355,122.45292297175692,17.809491095710253,17.809491095710253,18.409255280228535,52.00191443512407,cruising,17.809491095710253,18.409255280228535,7.4698948735380934,40.62032431476507,0.312526178745693,222.8469287649293,0.9283331632614136,4.357091903686523,64.0674775020822,14.263907170212056,3.5,17.763907170212057,1601.111576100804,17.7639071702,0.0,0.0,0.7,9.18,1,0,1654.03837755,0.0,8.5839071702,1,0,1548.184774651608,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1601.111576100804,8.5,9.18,1.5360928298000012
case2_ga_twostage,4,2.0,2024-09-14T08:00:00+00:00,31.32264910685374,122.58973812220026,18.744454404139095,18.744454404139095,19.22711760492727,51.97226548562393,cruising,18.744454404139095,19.22711760492727,7.439559416116364,38.59783022909221,0.2744021990364249,257.16409677156855,0.9824944138526917,4.933728218078613,81.03144567304084,16.515801382312777,3.5,20.015801382312777,1807.6847102380157,20.0158013823,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0.0,0,0,0.0,0.0,5.88,1,1,1062.7246812,120.0,6.575801382300001,1,1,1186.2844348760314,120.0,240.0,2047.6847102380157,8.5,7.5600000000000005,5.2841986176999995
case2_ga_twostage,5,2.5,2024-09-14T08:30:00+00:00,31.418732035925437,122.73382480999601,18.32197649361621,18.32197649361621,18.72840892516748,54.830940127812575,cruising,18.32197649361621,18.72840892516748,7.493442769527087,37.68092531316421,0.2454702146942757,266.4250897296048,1.0018049776554108,4.945518493652344,80.24417023565087,15.155222052689732,3.5,18.65522205268973,1723.9813591929542,19.062140446384237,0.0,0.4069183936842361,0.7193286237000012,7.3021404463842385,1,0,1322.5133559859084,0.0,0.0,0,0,0.0,0.0,5.88,1,0,1062.7246812,0.0,5.88,1,0,1062.7246812,0.0,0.0,1723.9813591929542,8.5,7.3021404463842385,6.237859553615762
case2_ga_twostage,6,3.0,2024-09-14T09:00:00+00:00,31.50653380269159,122.88011905795071,17.510575147656933,17.510575147656933,17.965632418517824,59.55112721718482,cruising,17.510575147656933,17.965632418517824,7.499576371638812,37.16350482916539,0.2455620038739439,257.12481620885524,1.2031223773956299,5.549838066101074,85.86314147246601,13.291321739654292,3.5,16.791321739654293,1470.2563356,16.32,0.4713217396999996,0.0,0.695033688663908,0.0,0,0,0.0,0.0,9.18,1,1,1654.03837755,170.0,7.14,1,0,1286.47429365,0.0,0.0,0,0,0.0,0.0,170.0,1640.2563356,8.028678260300001,9.18,0.10867826030000316
case2_ga_twostage,7,3.5,2024-09-14T09:30:00+00:00,31.58034782538988,123.0276838859349,17.891443879199105,17.891443879199105,18.063067308217025,59.52953537115608,cruising,17.891443879199105,18.063067308217025,7.302519091729002,36.37644774523244,0.09489520432823485,261.03204244310143,1.2078540325164795,5.614206790924072,86.16373119323835,13.525777263335598,3.5,17.0257772633356,1535.5733695108718,17.0257772633,0.0,0.0,0.695033688663908,7.8457772633000005,1,1,1417.1083614717436,170.0,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,170.0,1705.5733695108718,8.5,9.18,2.2742227367000005
case2_ga_twostage,8,4.0,2024-09-14T10:00:00+00:00,31.655813659277804,123.1785472352247,18.002101320553358,18.002101320553358,18.112917987203353,59.50786729551742,cruising,18.002101320553358,18.112917987203353,7.025687969171935,35.85649171778272,0.11746538645389296,300.4740546267375,1.212585687637329,5.67857551574707,86.46432090898963,13.642429729849185,3.5,17.142429729849184,1545.9308870389318,17.1424297298,0.0,0.0,0.695033688663908,7.9624297298,1,0,1437.8233965278637,0.0,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1545.9308870389318,8.5,9.18,2.157570270200001
case2_ga_twostage,9,4.5,2024-09-14T10:30:00+00:00,31.73179432689586,123.3304341972073,18.094700135328083,18.094700135328083,18.336850651596784,59.47920828974871,cruising,18.094700135328083,18.336850651596784,7.249238232677956,36.625298270947496,0.1758684276687606,284.3800082821733,1.3531237244606018,5.997898578643799,88.50771538398502,14.222171262015934,3.5,17.722171262015934,1597.4058644797728,17.722171262,0.0,0.0,0.695033688663908,9.18,1,0,1654.03837755,0.0,8.542171262,1,0,1540.7733514095455,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1597.4058644797728,8.5,9.18,1.577828738000001
