case_name,t,dt_h,P_req_MW,P_dc_MW,P_c_MW,SOC,DG1_P_MW,DG1_ON,DG1_Start,DG1_FC_kgh,DG1_StartFuel_kg,DG2_P_MW,DG2_ON,DG2_Start,DG2_FC_kgh,DG2_StartFuel_kg,DG3_P_MW,DG3_ON,DG3_Start,DG3_FC_kgh,DG3_StartFuel_kg,DG4_P_MW,DG4_ON,DG4_Start,DG4_FC_kgh,DG4_StartFuel_kg,StartFuel_kg,FuelWithStart_kg,ESS_N1_reserve_MW,N1_largest_output_MW,N1_min_margin_MW
case1_astar_fixed,10,0.5,16.16587989100229,0.0,0.15412010899999995,0.7407656886025178,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,0,0,0.0,0.0,0.0,1470.2563356,8.5,9.18,0.5800000000000018
case1_astar_fixed,11,0.5,16.323646085980172,0.0036460824705892847,0.0,0.7405777462071265,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,3.529412056730721e-09,0,0,6.359240732048245e-07,0.0,0.0,1470.2563359179621,8.496353917529412,9.18,0.5763539140000002
case1_astar_fixed,12,0.5,16.251242228222743,0.0,0.0,0.7405777462071265,9.11124222872941,1,0,1641.828437331968,0.0,0.0,0,0,0.0,0.0,-3.529412056730721e-09,0,0,0.0,0.0,7.140000003,1,1,1286.4742941905354,120.0,120.0,1584.1513657612518,8.5,9.11124222872941,0.6487577718000033
case1_astar_fixed,13,0.5,16.268937669822176,0.0,0.0,0.7405777462071265,9.128937666799999,1,0,1644.9707765465928,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.140000003,1,0,1286.4742941905354,0.0,0.0,1465.722535368564,8.5,9.128937666799999,0.6310623302000025
case1_astar_fixed,14,0.5,15.949500308237603,0.0,0.0,0.7405777462071265,8.8095003052,1,0,1588.245390935485,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.140000003,1,0,1286.4742941905354,0.0,0.0,1437.3598425630103,8.5,8.8095003052,0.950499691800001
case1_astar_fixed,15,0.5,16.206632351959875,0.0,0.11336764742294747,0.7459627094597164,9.17999999695236,1,0,1654.038377000881,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.140000002470588,1,0,1286.474294096523,0.0,0.0,1470.2563355487018,8.5,9.17999999695236,0.5800000005770531
case1_astar_fixed,16,0.5,17.137157542146767,0.0,0.0,0.7459627094597164,9.18,1,0,1654.03837755,0.0,7.957157542099999,1,1,1436.8871664051344,170.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,170.0,1715.4627719775672,8.5,9.18,2.162842457900002
case1_astar_fixed,17,0.5,16.889105075088537,0.0,0.0,0.7459627094597164,7.709105075100002,1,0,1392.8382431047248,0.0,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1523.4383103273624,8.5,9.18,2.410894924899999
case1_astar_fixed,18,0.5,15.823575043175705,0.0,0.0,0.7459627094597164,0.0,0,0,0.0,0.0,8.683575043200001,1,0,1565.8837016019777,0.0,7.14,1,1,1286.47429365,120.0,0.0,0,0,0.0,0.0,120.0,1546.1789976259888,8.5,8.683575043200001,1.0764249568000004
case1_astar_fixed,19,0.5,15.87646945322321,0.0,0.44353054679999904,0.7670304104327164,0.0,0,0,0.0,0.0,9.18,1,0,1654.03837755,0.0,7.14,1,0,1286.47429365,0.0,0.0,0,0,0.0,0.0,0.0,1470.2563356,8.5,9.18,0.5800000000000018
case1_astar_fixed,20,0.5,16.46846325247226,0.1484632525000018,0.0,0.7593776654584861,0.0,0,0,0.0,0.0,9.18,1,0,1654.03837755,0.0,7.14,1,0,1286.47429365,0.0,0.0,0,0,0.0,0.0,0.0,1470.2563356,8.351536747499999,9.18,0.43153674750000093
case1_astar_fixed,21,0.5,16.755881257382143,0.0,0.0,0.7593776654584861,7.575881257399999,1,1,1369.1804831210065,170.0,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,170.0,1681.6094303355032,8.5,9.18,2.544118742600002
case1_astar_fixed,22,0.5,16.860621328314473,0.0,0.0,0.7593776654584861,9.18,1,0,1654.03837755,0.0,7.680621328299999,1,0,1387.7801261939119,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1520.9092518719558,8.5,9.18,2.439378671700002
case1_astar_fixed,23,0.5,16.864904999824688,0.0,0.0,0.7593776654584861,7.6849049998000005,1,0,1388.5408165415217,0.0,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1521.2895970457607,8.5,9.18,2.4350950002000005
case1_astar_fixed,24,0.5,16.747088346843903,0.0,0.0,0.7593776654584861,7.5670883467999985,1,0,1367.6190463439766,0.0,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1510.8287119469883,8.5,9.18,2.5529116532000025
case1_astar_fixed,25,0.5,16.747287692610143,0.0,0.0,0.7593776654584861,7.567287692600001,1,0,1367.654445983258,0.0,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1510.846411766629,8.5,9.18,2.5527123074
case1_astar_fixed,26,0.5,16.68672635923449,0.0,0.0,0.7593776654584861,7.5600000000000005,1,0,1366.3603044,0.0,9.126726359200001,1,0,1644.5780946271427,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1505.4691995135713,8.5,9.126726359200001,2.6132736407999992
case1_astar_fixed,27,0.5,16.41986461288744,0.09986461290000026,0.0,0.7542300049997209,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,1,1286.47429365,120.0,120.0,1590.2563356,8.4001353871,9.18,0.4801353871000025
case1_astar_fixed,28,0.5,16.114235282077544,0.0,0.0,0.7542300049997209,8.9742352821,1,0,1617.4988728785647,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,1451.9865832642822,8.5,8.9742352821,0.7857647179000011
case1_astar_fixed,29,0.5,16.244095596515102,0.0,0.0,0.7542300049997209,9.104095596499999,1,0,1640.5593451163702,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,1463.516819383185,8.5,9.104095596499999,0.6559044035000028
case1_astar_fixed,30,0.5,16.881631062819668,0.0,0.0,0.7542300049997209,9.18,1,0,1654.03837755,0.0,7.701631062800001,1,1,1391.5110150447474,170.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,170.0,1692.7746962973738,8.5,9.18,2.4183689372000003
case1_astar_fixed,31,0.5,16.681302584540205,0.0,0.0,0.7542300049997209,9.121302584499999,1,0,1643.614945827824,0.0,7.5600000000000005,1,0,1366.3603044,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1504.987625113912,8.5,9.121302584499999,2.6186974155000016
case1_astar_fixed,32,0.5,17.380171249307857,0.0,0.0,0.7542300049997209,9.18,1,0,1654.03837755,0.0,8.200171249299999,1,0,1480.0413114892913,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1567.0398445196456,8.5,9.18,1.9198287507000025
case1_astar_fixed,33,0.5,17.87107574958442,0.0,0.0,0.7542300049997209,9.18,1,0,1654.03837755,0.0,8.6910757496,1,0,1567.215669975074,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1610.627023762537,8.5,9.18,1.4289242504000015
case1_astar_fixed,34,0.5,17.68582898957507,0.0,0.0,0.7542300049997209,9.18,1,0,1654.03837755,0.0,8.505828989600001,1,0,1534.3197249293455,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1594.1790512396728,8.5,9.18,1.6141710103999998
case1_astar_fixed,35,0.5,17.06485977869456,0.0,0.0,0.7542300049997209,9.18,1,0,1654.03837755,0.0,7.884859778700001,1,0,1424.0485977212047,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1539.0434876356023,8.5,9.18,2.2351402213
case1_astar_fixed,36,0.5,16.68546075997612,0.0,0.0,0.7542300049997209,9.125460760000001,1,0,1644.3533507140337,0.0,7.5600000000000005,1,0,1366.3603044,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1505.356827557017,8.5,9.125460760000001,2.614539239999999
case1_astar_fixed,37,0.5,16.285550522858394,0.0,0.0,0.7542300049997209,0.0,0,0,0.0,0.0,9.145550526605883,1,0,1647.9208725333012,0.0,2.0588234099151083e-09,0,0,3.709556571457455e-07,0.0,7.1399999942352945,1,1,1286.474292608113,120.0,120.0,1587.197582756185,8.5,9.145550526605883,0.6144494771000009
case1_astar_fixed,38,0.5,16.376513724743525,0.056513724700001156,0.0,0.751316926406936,0.0,0,0,0.0,0.0,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,1470.2563356,8.4434862753,9.18,0.5234862753000016
case1_astar_fixed,39,0.5,16.57280937798125,0.25280937799999936,0.0,0.7382855151698169,9.18,1,1,1654.03837755,170.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,170.0,1640.2563356,8.247190622000002,9.18,0.3271906220000034
case1_astar_fixed,40,0.5,16.68168331628312,0.0,0.0,0.7382855151698169,9.121683316299999,1,0,1643.6825558220282,0.0,7.5600000000000005,1,1,1366.3603044,170.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,170.0,1675.021430111014,8.5,9.121683316299999,2.6183166837000016
case1_astar_fixed,41,0.5,16.608109931571832,0.2881099304235315,0.0,0.7234344878283911,0.0,0,0,0.0,0.0,9.18000000117647,1,0,1654.0383777647658,0.0,0.0,0,0,0.0,0.0,7.14,1,1,1286.47429365,120.0,120.0,1590.2563357073827,8.21189006957647,9.18000000117647,0.29189006840000076
case1_astar_fixed,42,0.5,16.394245586803926,0.07424558562353045,0.0,0.7196073957859395,0.0,0,0,0.0,0.0,9.18000000117647,1,0,1654.0383777647658,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,1470.2563357073827,8.42575441437647,9.18000000117647,0.5057544132000018
case1_astar_fixed,43,0.5,16.644115932197856,0.3241159321999989,0.0,0.7029003889714992,9.18,1,1,1654.03837755,170.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,170.0,1640.2563356,8.175884067800002,9.18,0.25588406780000383
case1_astar_fixed,44,0.5,16.700597344187642,0.0,0.0,0.7029003889714992,9.140597344199998,1,0,1647.0412910700388,0.0,7.5600000000000005,1,1,1366.3603044,170.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,170.0,1676.7007977350195,8.5,9.140597344199998,2.5994026558000023
case1_astar_fixed,45,0.5,16.3442030924004,0.024203090223530843,0.0,0.7016528070012136,0.0,0,0,0.0,0.0,9.180000001,1,0,1654.0383777301784,0.0,0.0,0,0,0.0,0.0,7.14000000117647,1,1,1286.4742938647657,120.0,120.0,1590.256335797472,8.47579690977647,9.180000001,0.5557969076000013
case1_astar_fixed,46,0.5,16.352064457969497,0.03206445582353101,0.0,0.7,0.0,0,0,0.0,0.0,9.180000001,1,0,1654.0383777301784,0.0,0.0,0,0,0.0,0.0,7.14000000117647,1,0,1286.4742938647657,0.0,0.0,1470.256335797472,8.46793554417647,9.180000001,0.5479355420000012
case1_astar_fixed,47,0.5,15.143930969506332,0.0,0.0,0.7,0.0,0,0,0.0,0.0,8.00393096967647,1,0,1445.1931475902084,0.0,-1.1764695824657385e-09,0,0,0.0,0.0,7.140000000999999,1,0,1286.4742938301783,0.0,0.0,1365.8337207101933,8.5,8.00393096967647,1.7560690305000026
