case_name,node_index,time_h,time_utc,lat,lon,speed_out_kts,speed_over_ground_kts,speed_through_water_kts,heading_out_deg,outgoing_phase,outgoing_speed_sog_kts,outgoing_speed_stw_kts,wind_speed_ms,wind_dir_deg,current_speed_ms,current_dir_deg,wave_height_m,wave_period_s,wave_dir_deg,P_prop_MW,P_service_MW,P_req_MW,fuel_step_kg,milp_total_dg_MW,milp_P_dc_MW,milp_P_c_MW,milp_SOC,milp_DG1_P_MW,milp_DG1_ON,milp_DG1_Start,milp_DG1_FC_kgh,milp_DG1_StartFuel_kg,milp_DG2_P_MW,milp_DG2_ON,milp_DG2_Start,milp_DG2_FC_kgh,milp_DG2_StartFuel_kg,milp_DG3_P_MW,milp_DG3_ON,milp_DG3_Start,milp_DG3_FC_kgh,milp_DG3_StartFuel_kg,milp_DG4_P_MW,milp_DG4_ON,milp_DG4_Start,milp_DG4_FC_kgh,milp_DG4_StartFuel_kg,milp_StartFuel_kg,milp_FuelWithStart_kg,milp_ESS_N1_reserve_MW,milp_N1_largest_output_MW,milp_N1_min_margin_MW
case3_ga_integrated,0,0.0,2024-09-14T06:00:00+00:00,31.0,122.0,19.05977417318963,19.05977417318963,19.166703246270842,59.69257147161935,departure,19.05977417318963,19.166703246270842,7.31058272359463,44.64923425969164,0.06231595613909797,211.6677025613315,0.7194396257400513,3.737545967102051,62.890707801684854,16.30752785565326,2.5,18.80752785565326,1702.3339449847813,18.8075278557,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.5600000000000005,1,1,1366.3603044,170.0,5.88,1,1,1062.7246812,120.0,5.367527855699998,1,1,975.5829043695624,120.0,410.0,2112.3339449847813,8.5,7.5600000000000005,6.492472144300002
case3_ga_integrated,1,0.5,2024-09-14T06:30:00+00:00,31.080000000000172,122.1600000000006,19.04781443666091,19.04781443666091,19.183963215232936,59.67148004185808,cruising,19.04781443666091,19.183963215232936,7.3814267238226305,42.999283571546584,0.07284280931190285,223.7284225751939,0.7412637770175934,3.757535934448242,61.91507715285396,16.371153366034804,3.5,19.871153366034804,1794.8414810361164,19.871153366,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.5600000000000005,1,0,1366.3603044,0.0,5.88,1,0,1062.7246812,0.0,6.431153366000001,1,0,1160.5979764722329,0.0,0.0,1794.8414810361164,8.5,7.5600000000000005,5.428846633999999
case3_ga_integrated,2,1.0,2024-09-14T07:00:00+00:00,31.16000000000018,122.32000000000069,18.769764611757836,18.769764611757836,18.988318711666476,58.01696376320448,cruising,18.769764611757836,18.988318711666476,7.477173879768451,42.116711859784914,0.1378468414240697,202.6679782254873,0.9114033579826355,4.341979026794434,64.83007223324148,15.82941514246178,3.5,19.32941514246178,1746.7407994656892,19.3294151425,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.5600000000000005,1,0,1366.3603044,0.0,5.88,1,0,1062.7246812,0.0,5.8894151425,1,0,1064.3966133313784,0.0,0.0,1746.7407994656892,8.5,7.5600000000000005,5.9705848575000005
case3_ga_integrated,3,1.5,2024-09-14T07:30:00+00:00,31.24269914839925,122.4750710355636,19.522189693843572,19.522189693843572,20.107784185101124,52.00191443512407,cruising,19.522189693843572,20.107784185101124,7.473488846790663,40.47454163999163,0.3013306713094206,230.7227050971601,0.9283331632614136,4.357091903686523,64.0674775020822,19.217289286895568,3.5,22.717289286895568,2047.548548211275,22.7172892869,0.0,0.0,0.7,0.0,0,0,0.0,0.0,9.18,1,0,1654.03837755,0.0,7.14,1,0,1286.47429365,0.0,6.397289286900002,1,0,1154.5844252225495,0.0,0.0,2047.548548211275,8.5,9.18,2.582710713099999
case3_ga_integrated,4,2.0,2024-09-14T08:00:00+00:00,31.34269913914917,122.62507533901903,19.509300393484683,19.509300393484683,20.00913564058051,51.97226548562393,cruising,19.509300393484683,20.00913564058051,7.443404647857581,38.37923348043273,0.279617652397386,255.1041472155284,0.9824944138526917,4.933728218078613,81.03144567304082,18.929999693104403,3.5,22.429999693104403,2022.0402405629934,22.4299996931,0.0,0.0,0.7,0.0,0,0,0.0,0.0,8.1499996931,1,0,1471.1318938259872,0.0,7.14,1,0,1286.47429365,0.0,7.14,1,0,1286.47429365,0.0,0.0,2022.0402405629934,8.5,8.1499996931,2.8700003069000015
case3_ga_integrated,5,2.5,2024-09-14T08:30:00+00:00,31.442699129899115,122.77507965938537,18.781297746271573,18.781297746271573,19.19898510905163,54.831243097399216,cruising,18.781297746271573,19.19898510905163,7.492559637996345,37.57022543159883,0.26414388052642457,270.39352866680395,1.1860090494155884,5.529747009277344,86.5215136460553,16.49658627643785,3.5,19.99658627643785,1805.978610040273,19.9965862764,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.5600000000000005,1,0,1366.3603044,0.0,5.88,1,0,1062.7246812,0.0,6.556586276399998,1,0,1182.8722344805462,0.0,0.0,1805.978610040273,8.5,7.5600000000000005,5.303413723600002
case3_ga_integrated,6,3.0,2024-09-14T09:00:00+00:00,31.532699138075394,122.92508398169457,18.98007412544375,18.98007412544375,19.35438911661241,59.55143018677146,cruising,18.98007412544375,19.35438911661241,7.488696735762132,37.08589239379148,0.1970684194970225,251.82509732403076,1.2031223773956299,5.549838066101074,85.86314147246601,16.982212818316185,3.5,20.482212818316185,1849.0971618440662,20.4822128183,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.5600000000000005,1,0,1366.3603044,0.0,5.88,1,0,1062.7246812,0.0,7.042212818299999,1,0,1269.1093380881325,0.0,0.0,1849.0971618440662,8.5,7.5600000000000005,4.817787181700002
case3_ga_integrated,7,3.5,2024-09-14T09:30:00+00:00,31.612699145587623,123.08508860823532,18.967949052877305,18.967949052877305,19.09324552717223,59.52983834074272,cruising,18.967949052877305,19.09324552717223,7.260908704000423,36.40117860211143,0.07912802113058738,274.9815921389171,1.2078540325164795,5.614206790924072,86.16373119323835,16.22378023949504,3.5,19.72378023949504,1781.7562905837672,19.7237802395,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.5600000000000005,1,0,1366.3603044,0.0,5.88,1,0,1062.7246812,0.0,6.283780239500001,1,0,1134.4275955675346,0.0,0.0,1781.7562905837672,8.5,7.5600000000000005,5.576219760499999
case3_ga_integrated,8,4.0,2024-09-14T10:00:00+00:00,31.69269915408343,123.24509325130467,18.955799339516652,18.955799339516652,19.18958749926767,59.50817024813865,cruising,18.955799339516652,19.18958749926767,6.976522332846483,35.92772611960987,0.18847488502508064,289.85587305286316,1.212585687637329,5.67857551574707,86.46432090898963,16.49383273845807,3.5,19.99383273845807,1805.734124707737,19.9938327385,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.5600000000000005,1,0,1366.3603044,0.0,5.88,1,0,1062.7246812,0.0,6.5538327385,1,0,1182.383263815474,0.0,0.0,1805.734124707737,8.5,7.5600000000000005,5.306167261500001
case3_ga_integrated,9,4.5,2024-09-14T10:30:00+00:00,31.772699164266662,123.40509791241826,18.943623819528067,18.943623819528067,19.14241124293573,59.48643083600762,cruising,18.943623819528067,19.14241124293573,7.287875816687959,36.977699462256396,0.1393966530499884,282.2951958792593,1.2073107361793518,5.841160297393799,92.09756050304449,16.367905464046537,3.5,19.867905464046537,1794.55310134811,19.867905464,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.5600000000000005,1,0,1366.3603044,0.0,5.88,1,0,1062.7246812,0.0,6.427905463999999,1,0,1160.02121709622,0.0,0.0,1794.55310134811,8.5,7.5600000000000005,5.432094536000001
case3_ga_integrated,10,5.0,2024-09-14T11:00:00+00:00,31.852699159572687,123.56510259124707,18.93142436234095,18.93142436234095,18.999808568942456,59.46460963574341,cruising,18.93142436234095,18.999808568942456,7.549795316808563,37.08277556507545,0.10848916060603693,310.54321949665746,1.2218111753463745,5.876791954040527,91.79329598241367,15.97400027781215,3.5,19.474000277812152,1759.578445493231,19.4740002778,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.5600000000000005,1,0,1366.3603044,0.0,5.88,1,0,1062.7246812,0.0,6.034000277799998,1,0,1090.0719053864618,0.0,0.0,1759.578445493231,8.5,7.5600000000000005,5.825999722200002
case3_ga_integrated,11,5.5,2024-09-14T11:30:00+00:00,31.932699155524503,123.72510728596815,18.917039708638338,18.917039708638338,18.953241940563295,59.44271159709751,cruising,18.917039708638338,18.953241940563295,7.669961147516687,35.878919924585944,0.1561757008490403,322.59386628434163,1.2362411618232727,5.888166904449463,91.14256679172445,15.85760342870348,3.5,19.35760342870348,1749.243624113657,19.3576034287,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.5600000000000005,1,0,1366.3603044,0.0,5.88,1,0,1062.7246812,0.0,5.917603428699999,1,0,1069.4022626273143,0.0,0.0,1749.243624113657,8.5,7.5600000000000005,5.9423965713000015
case3_ga_integrated,12,6.0,2024-09-14T12:00:00+00:00,32.01269002779775,123.88509370855446,17.18485554848289,17.18485554848289,17.19683663363928,55.97547427745339,cruising,17.18485554848289,17.19683663363928,7.757879396138317,34.15369068611341,0.12725684742667806,323.19930668309235,1.330383062362671,6.018926620483398,89.89808925217913,11.602340274987665,3.5,15.102340274987665,1362.1409024393952,15.102340275,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.962340275,1,0,1437.8075112287906,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,1362.1409024393952,8.5,7.962340275,1.7976597250000017
case3_ga_integrated,13,6.5,2024-09-14T12:30:00+00:00,32.09269037497479,124.02509754817312,17.174517244356615,17.174517244356615,17.138994826778216,55.95213601510899,cruising,17.174517244356615,17.138994826778216,7.868056777183317,31.32409284021503,0.07254337933780233,340.5426127671028,1.3495113849639893,6.044149398803711,89.07909491311817,11.503105751663822,3.5,15.003105751663822,1353.3299158798573,15.0031057517,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.8631057517,1,0,1420.1855381097148,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,1353.3299158798573,8.5,7.8631057517,1.8968942483000015
case3_ga_integrated,14,7.0,2024-09-14T13:00:00+00:00,32.17269072184042,124.16510140087635,17.16415877228865,17.16415877228865,17.056501484546168,55.928717921044964,cruising,17.16415877228865,17.056501484546168,8.022237743803776,28.959821359796024,0.07352118339837467,14.805930192347915,1.3686397075653078,6.069372177124023,88.26010059588634,11.352725693063046,3.5,14.852725693063046,1339.9777413433662,14.8527256931,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.7127256931,1,0,1393.4811890367323,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,1339.9777413433662,8.5,7.7127256931,2.0472743069000012
case3_ga_integrated,15,7.5,2024-09-14T13:30:00+00:00,32.25269106847658,124.30510526662255,17.15378017659524,17.15378017659524,17.029675778042154,55.905219890107176,cruising,17.15378017659524,17.029675778042154,8.31961049542673,28.512369179270195,0.0790190721182371,19.802946103727322,1.3232005834579468,6.100225448608398,88.5960059914456,11.303352901246903,3.5,14.803352901246903,1335.5939544174933,14.8033529012,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.663352901200001,1,0,1384.7136151849866,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,1335.5939544174933,8.5,7.663352901200001,2.096647098800001
case3_ga_integrated,16,8.0,2024-09-14T14:00:00+00:00,32.33269141479988,124.44510914550217,17.143381501736744,17.143381501736744,17.044407800446493,55.88164169652755,cruising,17.143381501736744,17.044407800446493,8.623558220799245,29.143280980629754,0.05750892310635015,28.178197284394308,1.355642318725586,6.087621688842773,86.62722109616305,11.346859733924228,3.5,14.846859733924228,1339.4569055903314,14.8468597339,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.706859733900001,1,0,1392.439517530663,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,1339.4569055903314,8.5,7.706859733900001,2.0531402661000007
case3_ga_integrated,17,8.5,2024-09-14T14:30:00+00:00,32.41269176080962,124.58511303753981,17.13296278787321,17.13296278787321,17.049752955820498,55.85798315373363,cruising,17.13296278787321,17.049752955820498,9.11561324932023,31.2358783454045,0.048296851113580244,28.273239421963076,1.402806282043457,6.049659729003906,83.95359466850776,11.358438572889273,3.5,14.858438572889273,1340.4849852486136,14.8584385729,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.718438572900001,1,0,1394.495676847227,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,1340.4849852486136,8.5,7.718438572900001,2.0415614271000004
case3_ga_integrated,18,9.0,2024-09-14T15:00:00+00:00,32.492692106484405,124.72511694272379,17.122524093075345,17.122524093075345,17.029532432563325,55.834046320326486,cruising,17.122524093075345,17.029532432563325,9.607935087250823,32.874862301075154,0.060333684004640876,18.292059648702917,1.4499702453613281,6.011697769165039,81.2799682161741,11.32372650299582,3.5,14.82372650299582,1286.47429365,14.28,0.5437265030000002,0.0,0.6719728606700907,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,1,1286.47429365,120.0,7.14,1,0,1286.47429365,0.0,120.0,1406.47429365,7.956273497,7.14,2.076273497
