case_name,t,dt_h,P_req_MW,P_dc_MW,P_c_MW,SOC,DG1_P_MW,DG1_ON,DG1_Start,DG1_FC_kgh,DG1_StartFuel_kg,DG2_P_MW,DG2_ON,DG2_Start,DG2_FC_kgh,DG2_StartFuel_kg,DG3_P_MW,DG3_ON,DG3_Start,DG3_FC_kgh,DG3_StartFuel_kg,DG4_P_MW,DG4_ON,DG4_Start,DG4_FC_kgh,DG4_StartFuel_kg,StartFuel_kg,FuelWithStart_kg,ESS_N1_reserve_MW,N1_largest_output_MW,N1_min_margin_MW
case2_ga_twostage,17,0.5,15.401640614256193,0.0,0.0,0.6260531462802346,0.0,0,0,0.0,0.0,9.18,1,0,1654.03837755,0.0,6.2216406143,1,0,1123.392899491115,0.0,0.0,0,0,0.0,0.0,0.0,1388.7156385205576,8.26543103783655,9.18,1.26379042353655
case2_ga_twostage,18,0.5,15.330807246787229,0.0,0.0,0.6260531462802346,0.0,0,0,0.0,0.0,9.18,1,0,1654.03837755,0.0,6.1508072467999995,1,0,1110.814376850914,0.0,0.0,0,0,0.0,0.0,0.0,1382.426377200457,8.26543103783655,9.18,1.3346237910365506
case2_ga_twostage,19,0.5,14.898789702723748,0.0,0.0,0.6260531462802346,0.0,0,0,0.0,0.0,9.018789702700001,1,0,1625.4108048961714,0.0,0.0,0,0,0.0,0.0,5.88,1,1,1062.7246812,120.0,120.0,1464.0677430480857,8.26543103783655,9.018789702700001,1.7666413351365478
case2_ga_twostage,20,0.5,14.33532779463891,0.055327794600000146,0.0,0.6232011981049755,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,1,1286.47429365,120.0,7.14,1,0,1286.47429365,0.0,120.0,1406.47429365,8.210103243236524,7.14,2.3301032432365263
case2_ga_twostage,21,0.5,14.709556475010391,0.0,0.0,0.6232011981049755,8.829556475,1,1,1591.8069466735221,170.0,0.0,0,0,0.0,0.0,5.88,1,0,1062.7246812,0.0,0.0,0,0,0.0,0.0,170.0,1497.265813936761,8.210103243236524,8.829556475,1.9005467682365236
case2_ga_twostage,22,0.5,15.588645924207457,0.0,0.0,0.6232011981049755,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,6.4086459242,1,0,1156.6011261706526,0.0,0.0,0,0,0.0,0.0,0.0,1405.3197518603263,8.210103243236524,9.18,1.021457319036525
case2_ga_twostage,23,0.5,15.857934579279437,0.0,0.0,0.6232011981049755,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,6.6779345793000005,1,0,1204.421151738753,0.0,0.0,0,0,0.0,0.0,0.0,1429.2297646443765,8.210103243236524,9.18,0.7521686639365246
case2_ga_twostage,24,0.5,17.122925707172158,0.0,0.0,0.6232011981049755,9.18,1,0,1654.03837755,0.0,7.942925707200001,1,1,1434.359890577097,170.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,170.0,1714.1991340635486,8.210103243236524,9.18,1.8871775360365248
case2_ga_twostage,25,0.5,15.340132533293087,0.0,3.019867466699999,0.7666449027732255,9.18,1,0,1654.03837755,0.0,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1654.03837755,8.5,9.18,0.9400000000000013
case2_ga_twostage,26,0.5,18.485505819414357,0.12550581940000072,0.0,0.760175530639202,9.18,1,0,1654.03837755,0.0,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1654.03837755,8.3744941806,9.18,0.8144941806000006
