case_name,segment,phase,when_utc,dt_h,distance_nm,node_from_lat,node_from_lon,node_to_lat,node_to_lon,heading_deg,encounter_angle_deg,speed_sog_kts,speed_stw_kts,speed_stw_power_kts,current_component_kts,wind_speed_ms,wind_dir_deg,current_speed_ms,current_dir_deg,wave_height_m,wave_period_s,wave_dir_deg,P_prop_MW,P_service_MW,P_req_MW,PD_kW,BHP_kW,total_resistance_N,R_calm_N,R_wind_N,R_wave_N,relative_wind_speed_ms,relative_wind_dir_deg,fuel_step_kg,milp_total_dg_MW,milp_P_dc_MW,milp_P_c_MW,milp_SOC,milp_DG1_P_MW,milp_DG1_ON,milp_DG1_Start,milp_DG1_FC_kgh,milp_DG2_P_MW,milp_DG2_ON,milp_DG2_Start,milp_DG2_FC_kgh,milp_DG3_P_MW,milp_DG3_ON,milp_DG3_Start,milp_DG3_FC_kgh,milp_DG4_P_MW,milp_DG4_ON,milp_DG4_Start,milp_DG4_FC_kgh
case3_ga_integrated,20,cruising,2025-03-25T16:00:00+00:00,0.5,9.387279256914642,34.18472843170236,125.6661693972373,34.14814588069985,125.48245240077605,256.52011139412764,18.241056604640256,18.774558513829284,18.66333168342579,18.66333168342579,0.11122683040349678,3.041442556971151,154.54931630348483,0.13577712643328288,321.59547841756597,0.7587650418281555,5.155792236328125,184.39080564029317,14.438019695323792,3.5,17.938019695323792,14149.259301417316,14438.019695323792,1043964.6446070551,1036963.9486658343,3851.1512475792247,3149.5446936415433,9.505283548037745,18.241056604640256,1620.5480501039056,17.9380196953,0.0,0.0,0.30120568956159244,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,5.04,1,0,910.9068696,5.338019695299999,1,0,963.828926207811
case3_ga_integrated,21,cruising,2025-03-25T16:30:00+00:00,0.5,9.215214931689243,34.14814588069985,125.48245240077605,34.09029592275686,125.3107304716877,247.90555805907888,18.683283617900376,18.430429863378485,18.378882238637363,18.378882238637363,0.0515476247411212,3.052887575856761,145.0244270427824,0.10388356025125349,323.1159679447607,0.7587650418281555,5.155792236328125,184.39080564029317,13.707512150103,3.5,17.207512150103,13433.361907100938,13707.512150102999,1007793.9253044399,1001330.7056075966,3520.419330047071,2942.800366796208,9.290416458708885,18.68328361790038,1785.8724038999999,19.8,0.0,2.5924878498999995,0.42434886243184244,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,22,cruising,2025-03-25T17:00:00+00:00,0.5,9.233654817486157,34.09029592275686,125.3107304716877,34.01353170946306,125.14988893386189,240.10141955646375,18.788875672390933,18.467309634972313,18.44038368517967,18.44038368517967,0.026925949792646276,3.0886833101868802,139.13991528008012,0.119666235696241,323.4542799687873,0.7587650418281555,5.155792236328125,184.39080564029317,13.858662019561724,3.5,17.358662019561724,13581.488779170488,13858.662019561723,1015291.7454400589,1008936.3747813175,3576.41441316912,2778.956245572206,9.41478196966096,18.788875672390933,1676.586009141457,18.569152215389558,0.0,1.210490195789555,0.4818471467318463,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,5.04,1,0,910.9068696,5.969152215389555,1,0,1075.9048442829142
case3_ga_integrated,23,cruising,2025-03-25T17:30:00+00:00,0.5,9.379478993293786,34.01353170946306,125.14988893386189,33.920696866512934,124.99839466690524,233.58247117591606,18.63224079357214,18.75895798658757,18.711378576994278,18.711378576994278,0.04757940959329335,3.1132584313145584,132.91293216381385,0.1270571317686613,312.4752779162746,0.7770755887031555,5.223663330078125,178.64081101744046,14.558217588582085,3.5,18.058217588582085,14267.053236810443,14558.217588582085,1049811.853472112,1043099.886534001,3759.560646554622,2952.4062915563477,9.57591718868022,18.63224079357214,1929.711440475,21.42,0.0,3.3617824113999983,0.6415318112733462,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,24,cruising,2025-03-25T18:00:00+00:00,0.5,9.5975897037765,33.920696866512934,124.99839466690524,33.81417829003247,124.85484806193062,228.25348655855544,18.79151493754639,19.195179407553,19.069455468402094,19.069455468402094,0.12572393915090696,3.2124643481880097,127.49541684158888,0.20071413280662254,299.4551008543198,0.7770755887031555,5.223663330078125,178.64081101744046,15.524668188312633,3.5,19.02466818831263,15214.17482454638,15524.668188312633,1096661.5396319965,1089944.4045302668,3871.985362717335,2845.1497390122636,9.797431278548652,18.791514937546385,1717.0310577142732,19.0246681883,0.0,0.0,0.6415318112733462,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.344668188300001,1,0,965.0095593285466
case3_ga_integrated,25,cruising,2025-03-25T18:30:00+00:00,0.5,9.813726309372138,33.81417829003247,124.85484806193062,33.69748676413731,124.71718656785804,224.48354050298758,18.879196427409077,19.627452618744275,19.485998270031494,19.485998270031494,0.1414543487127802,3.3091089895151526,124.73293180262817,0.2921247456059967,300.0588607059367,0.7770755887031554,5.223663330078125,178.64081101744046,16.728500845976274,3.5,20.228500845976274,16393.93082905675,16728.500845976276,1153877.9332164207,1147034.7995377602,4060.742392520811,2782.391286139526,10.079016395058305,18.879196427409077,1823.918792085316,20.228500846,0.0,0.0,0.6415318112733462,0.0,0,0,0.0,7.988500845999998,1,0,1442.4530807706321,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,26,cruising,2025-03-25T19:00:00+00:00,0.5,9.975006231411577,33.69748676413731,124.71718656785804,33.57433041510406,124.5832530819187,222.19577918556166,19.050449360789457,19.950012462823153,19.77726472428676,19.77726472428676,0.1727477385363947,3.394822424276047,122.4763303658253,0.20573547066527484,286.6039089698852,0.8085697293281556,5.230743408203125,173.71893577475478,17.63012987607107,3.5,21.13012987607107,17277.52727854965,17630.12987607107,1196002.2706527873,1188687.4195150272,4126.134573935578,3188.7165638246693,10.251495412671881,19.050449360789457,1903.9740087752148,21.1301298761,0.0,0.0,0.6415318112733462,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,5.8301298761,1,0,1051.2173883004298
case3_ga_integrated,27,cruising,2025-03-25T19:30:00+00:00,0.5,10.074249833084744,33.57433041510406,124.5832530819187,33.44757625109748,124.45139353464104,220.97358222136933,19.426763206012232,20.14849966616949,20.13949589363611,20.13949589363611,0.0090037725333802,3.5202522345791745,123.214950937418,0.1521405396705943,309.2289358340786,0.8085697293281555,5.230743408203125,173.71893577475478,18.804041643049327,3.5,22.304041643049327,18427.960810188342,18804.041643049328,1249832.5151694645,1242492.607098831,4146.013061084792,3193.8950095486684,10.487097752342208,19.42676320601223,1929.711440475,21.42,0.8840416430000015,0.0,0.5959626544176561,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,28,cruising,2025-03-25T20:00:00+00:00,0.5,10.126407896253093,33.44757625109748,124.45139353464104,33.31904862165979,124.32060471126337,220.3905070489639,20.026390233881266,20.252815792506187,20.276957591399515,20.276957591399515,-0.024141798893327085,3.667372929729508,123.73277231578913,0.10447468091968753,317.2177842926524,0.8085697293281555,5.230743408203125,173.71893577475478,19.264633369312943,3.5,22.764633369312943,18879.34070192668,19264.63336931294,1270655.50824903,1263480.9001290519,3983.432086314572,3191.1760336636085,10.636912449821036,20.026390233881262,1929.711440475,21.42,1.3446333693000003,0.0,0.5266516560000998,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,29,cruising,2025-03-25T20:30:00+00:00,0.5,10.140248527152837,33.31904862165979,124.32060471126337,33.18987978937947,124.19048859872339,220.14568084720258,20.754925308721315,20.280497054305673,20.260702915545142,20.260702915545142,0.019794138760530298,3.8272254782435375,124.36731596425699,0.11403503742930818,305.02252098695317,0.8085697293281556,5.230743408203125,173.71893577475478,19.203843092301412,3.5,22.703843092301412,18819.766230455385,19203.843092301413,1267879.2225324675,1260983.068465872,3715.432559958898,3180.7215066365156,10.745162606021726,20.754925308721322,1929.711440475,21.42,1.2838430923000015,0.0,0.46047417701553445,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,30,cruising,2025-03-25T21:00:00+00:00,0.5,10.105364328935964,33.18987978937947,124.19048859872339,33.06100061635822,124.06123058436354,220.06350992272496,21.33413756752133,20.21072865787193,20.240616248102928,20.240616248102928,-0.029887590230999635,3.968797369903839,126.34950542829378,0.1281446985062235,316.9547692474256,0.8156498074531555,5.153839111328124,169.57831097425537,19.137935698358667,3.5,22.637935698358667,18755.17698439149,19137.935698358666,1264917.70022688,1257902.2722357525,3528.398341808652,3487.0296493187157,10.886184168056745,21.334137567521335,1929.711440475,21.42,1.2179356983999998,0.0,0.3976939863763316,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,31,cruising,2025-03-25T21:30:00+00:00,0.5,10.006524324305518,33.06100061635822,124.06123058436354,32.93336420272158,123.9334484767417,220.05347033666158,21.879857728169462,20.013048648611036,20.150766879465763,20.150766879465763,-0.13771823085472545,4.120013021339764,129.54272746610044,0.07186536274198613,30.40271158574015,0.8156498074531555,5.153839111328125,169.57831097425537,18.831953659416197,3.5,22.331953659416197,18455.314586227872,18831.9536594162,1251037.6979910822,1244201.9002906212,3361.6967706451414,3474.1009298158556,11.055202776660073,21.879857728169462,1929.711440475,21.42,0.9119536594,0.0,0.35068606578868206,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,32,cruising,2025-03-25T22:00:00+00:00,0.5,9.856954704224924,32.93336420272158,123.9334484767417,32.807673158087084,123.80770323841757,220.07317917924675,22.16370267849947,19.713909408449847,19.672566870893135,19.672566870893135,0.04134253755671323,4.275319343952721,134.41340223051793,0.06901877335165381,148.0212044226716,0.8156498074531555,5.153839111328125,169.57831097425537,17.293854995000366,3.5,20.793854995000366,16947.977895100357,17293.854995000365,1180319.0150039995,1173549.0004239746,3361.7692147869707,3408.2453652379154,11.300229919619527,22.16370267849947,1874.1163205518835,20.793854994999997,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,8.553854994999998,1,0,1542.848137703767,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,33,cruising,2025-03-25T22:30:00+00:00,0.5,9.702470759956876,32.807673158087084,123.80770323841757,32.68400990600408,123.68402039794375,220.10439998574796,21.969670698086425,19.404941519913752,19.43531386621077,19.43531386621077,-0.030372346297018123,4.425261092241278,140.57495061432428,0.18153915076485236,125.16690755511706,0.8156498074531555,5.153839111328124,169.57831097425537,16.581410491909025,3.5,20.081410491909025,16249.782282070842,16581.410491909024,1146981.051803523,1139933.6609736246,3670.908663677049,3376.482166221294,11.631623987248984,21.969670698086425,1810.8587088611066,20.0814104919,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.8414104919000005,1,0,1416.3329143222134,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
