case_name,node_index,time_h,time_utc,lat,lon,speed_out_kts,speed_over_ground_kts,speed_through_water_kts,heading_out_deg,outgoing_phase,outgoing_speed_sog_kts,outgoing_speed_stw_kts,wind_speed_ms,wind_dir_deg,current_speed_ms,current_dir_deg,wave_height_m,wave_period_s,wave_dir_deg,P_prop_MW,P_service_MW,P_req_MW,fuel_step_kg,milp_total_dg_MW,milp_P_dc_MW,milp_P_c_MW,milp_SOC,milp_DG1_P_MW,milp_DG1_ON,milp_DG1_Start,milp_DG1_FC_kgh,milp_DG2_P_MW,milp_DG2_ON,milp_DG2_Start,milp_DG2_FC_kgh,milp_DG3_P_MW,milp_DG3_ON,milp_DG3_Start,milp_DG3_FC_kgh,milp_DG4_P_MW,milp_DG4_ON,milp_DG4_Start,milp_DG4_FC_kgh
case3_ga_integrated,10,5.0,2025-03-25T11:00:00+00:00,34.379237670899144,127.61197494507174,18.724973291181822,18.724973291181822,18.60807441044216,263.15922334816753,cruising,18.724973291181822,18.60807441044216,2.3845451276624963,87.23583165350408,0.10361898606696074,317.6822609821967,0.22482949495315555,4.137725830078125,178.1720550500393,14.177972511874417,3.5,17.677972511874415,1597.4585832370547,17.6779725119,0.0,0.0,0.8460167759896592,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,5.04,1,0,910.9068696,5.077972511899998,1,0,917.6499924741092
case3_ga_integrated,11,5.5,2025-03-25T11:30:00+00:00,34.3605209350593,127.4244210052523,18.864130332595686,18.864130332595686,18.754726947072093,259.8298248604728,cruising,18.864130332595686,18.754726947072093,2.741393535305045,86.08445594924626,0.07652746010154148,302.48479747051647,0.22482949495315555,4.137725830078125,178.1720550500393,14.562034882133057,3.5,18.062034882133055,1631.559300097721,18.0620348821,0.0,0.0,0.8460167759896592,0.0,0,0,0.0,7.982034882100002,1,0,1441.3048609954417,5.04,1,0,910.9068696,5.04,1,0,910.9068696
case3_ga_integrated,12,6.0,2025-03-25T12:00:00+00:00,34.33263969421457,127.23717084884962,18.97273383491055,18.97273383491055,18.930285855914715,258.13071284899684,cruising,18.97273383491055,18.930285855914715,2.7984314122096214,87.35883436669508,0.03981660383989952,314.8705020038365,0.18845254182815552,4.090850830078125,182.00018487429696,15.034705011148086,3.5,18.534705011148084,1673.5274581058327,18.5347050111,0.0,0.0,0.8460167759896592,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,5.04,1,0,910.9068696,5.934705011100001,1,0,1069.7877422116653
case3_ga_integrated,13,6.5,2025-03-25T12:30:00+00:00,34.3000000000007,127.0500000000031,16.382258769559613,16.382258769559613,16.372350056486226,263.7668758855519,cruising,16.382258769559613,16.372350056486226,2.587564639259174,91.49438563506172,0.017625915514163044,190.5771578276325,0.18845254182815552,4.090850830078125,182.00018487429696,9.38482311539402,3.5,12.88482311539402,1286.4225936274668,14.021312041933491,0.0,1.1364889265334914,0.9,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,1.8,1,0,359.9708625,4.661312041933491,1,0,846.5140203549338
case3_ga_integrated,14,7.0,2025-03-25T13:00:00+00:00,34.285078125000695,126.88585937500301,16.556720267548528,16.556720267548528,16.7145908980739,263.76845396214,cruising,16.556720267548528,16.7145908980739,2.108693241522913,102.37137346043343,0.08370186852103956,69.76854830622783,0.18845254182815552,4.090850830078125,182.00018487429696,10.018182718886786,3.5,13.518182718886786,1243.6460411140413,13.5181827189,0.0,0.0,0.9,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,1.8,1,0,359.9708625,4.1581827189,1,0,760.9609153280826
case3_ga_integrated,15,7.5,2025-03-25T13:30:00+00:00,34.2700000000007,126.72000000000293,24.839027011239946,24.839027011239946,25.2784176282249,267.2994156997799,cruising,24.839027011239946,25.2784176282249,1.7254761289382372,124.42566952271787,0.22641909025101256,90.6072283355999,0.0,0.0,0.0,23.28,3.5,26.78,1964.9905985250002,21.78,5.0,0.0,0.6422680412370001,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.480000000000001,1,0,1173.2505678000002
case3_ga_integrated,16,8.0,2025-03-25T14:00:00+00:00,34.2600000000007,126.4700000000028,20.58485688772665,20.58485688772665,20.901870915964484,261.80398785162566,cruising,20.58485688772665,20.901870915964484,2.182274562671662,159.43337082288127,0.17349448409165164,101.75131854245816,0.0,0.0,0.0,21.452528332204693,3.5,24.952528332204693,1929.711440475,21.42,3.532528332199999,0.0,0.4601789519482602,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,17,8.5,2025-03-25T14:30:00+00:00,34.23539062500069,126.26476562500271,20.558488232079007,20.558488232079007,20.699021477512197,261.52887166892174,cruising,20.558488232079007,20.699021477512197,3.043166850576129,166.90217676688542,0.08182104013173866,109.45002208184488,0.5175541043281555,4.724884033203126,193.15643831573897,20.749324509084587,3.5,24.249324509084587,1929.711440475,21.42,2.8293245090999983,0.0,0.314337482406959,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,18,9.0,2025-03-25T15:00:00+00:00,34.2100000000007,126.06000000000259,19.865070098674153,19.865070098674153,19.949449121977253,267.5477350303307,cruising,19.865070098674153,19.949449121977253,3.1933616266094607,168.24962767343854,0.07209010853857771,140.52447237569285,0.6698978543281555,4.933135986328125,190.8048724487453,18.174756781248885,3.5,21.674756781248885,1929.711440475,21.42,0.25475678119999934,0.0,0.30120568956159244,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,19,9.5,2025-03-25T15:30:00+00:00,34.20275966644356,125.86015887737524,19.389076783853255,19.389076783853255,19.332245046661754,263.6428383471034,cruising,19.389076783853255,19.332245046661754,3.1229201757336065,163.15595567809777,0.030550466236228722,280.50638107161444,0.6698978543281555,4.933135986328125,190.8048724487453,16.271423409179622,3.5,19.771423409179622,1783.3351018695864,19.7714234092,0.0,0.0,0.30120568956159244,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,6.0914234092,1,0,1097.617647639173
case3_ga_integrated,20,10.0,2025-03-25T16:00:00+00:00,34.18472843170236,125.6661693972373,18.774558513829284,18.774558513829284,18.66333168342579,256.52011139412764,cruising,18.774558513829284,18.66333168342579,3.041442556971151,154.54931630348483,0.13577712643328288,321.59547841756597,0.7587650418281555,5.155792236328125,184.39080564029317,14.438019695323792,3.5,17.938019695323792,1620.5480501039056,17.9380196953,0.0,0.0,0.30120568956159244,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,5.04,1,0,910.9068696,5.338019695299999,1,0,963.828926207811
case3_ga_integrated,21,10.5,2025-03-25T16:30:00+00:00,34.14814588069985,125.48245240077605,18.430429863378485,18.430429863378485,18.378882238637363,247.90555805907888,cruising,18.430429863378485,18.378882238637363,3.052887575856761,145.0244270427824,0.10388356025125349,323.1159679447607,0.7587650418281555,5.155792236328125,184.39080564029317,13.707512150103,3.5,17.207512150103,1785.8724038999999,19.8,0.0,2.5924878498999995,0.42434886243184244,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,22,11.0,2025-03-25T17:00:00+00:00,34.09029592275686,125.3107304716877,18.467309634972313,18.467309634972313,18.44038368517967,240.10141955646375,cruising,18.467309634972313,18.44038368517967,3.0886833101868802,139.13991528008012,0.119666235696241,323.4542799687873,0.7587650418281555,5.155792236328125,184.39080564029317,13.858662019561724,3.5,17.358662019561724,1676.586009141457,18.569152215389558,0.0,1.210490195789555,0.4818471467318463,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,5.04,1,0,910.9068696,5.969152215389555,1,0,1075.9048442829142
case3_ga_integrated,23,11.5,2025-03-25T17:30:00+00:00,34.01353170946306,125.14988893386189,18.75895798658757,18.75895798658757,18.711378576994278,233.58247117591606,cruising,18.75895798658757,18.711378576994278,3.1132584313145584,132.91293216381385,0.1270571317686613,312.4752779162746,0.7770755887031555,5.223663330078125,178.64081101744046,14.558217588582085,3.5,18.058217588582085,1929.711440475,21.42,0.0,3.3617824113999983,0.6415318112733462,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,24,12.0,2025-03-25T18:00:00+00:00,33.920696866512934,124.99839466690524,19.195179407553,19.195179407553,19.069455468402094,228.25348655855544,cruising,19.195179407553,19.069455468402094,3.2124643481880097,127.49541684158888,0.20071413280662254,299.4551008543198,0.7770755887031555,5.223663330078125,178.64081101744046,15.524668188312633,3.5,19.02466818831263,1717.0310577142732,19.0246681883,0.0,0.0,0.6415318112733462,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.344668188300001,1,0,965.0095593285466
case3_ga_integrated,25,12.5,2025-03-25T18:30:00+00:00,33.81417829003247,124.85484806193062,19.627452618744275,19.627452618744275,19.485998270031494,224.48354050298758,cruising,19.627452618744275,19.485998270031494,3.3091089895151526,124.73293180262817,0.2921247456059967,300.0588607059367,0.7770755887031554,5.223663330078125,178.64081101744046,16.728500845976274,3.5,20.228500845976274,1823.918792085316,20.228500846,0.0,0.0,0.6415318112733462,0.0,0,0,0.0,7.988500845999998,1,0,1442.4530807706321,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,26,13.0,2025-03-25T19:00:00+00:00,33.69748676413731,124.71718656785804,19.950012462823153,19.950012462823153,19.77726472428676,222.19577918556166,cruising,19.950012462823153,19.77726472428676,3.394822424276047,122.4763303658253,0.20573547066527484,286.6039089698852,0.8085697293281556,5.230743408203125,173.71893577475478,17.63012987607107,3.5,21.13012987607107,1903.9740087752148,21.1301298761,0.0,0.0,0.6415318112733462,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,5.8301298761,1,0,1051.2173883004298
case3_ga_integrated,27,13.5,2025-03-25T19:30:00+00:00,33.57433041510406,124.5832530819187,20.14849966616949,20.14849966616949,20.13949589363611,220.97358222136933,cruising,20.14849966616949,20.13949589363611,3.5202522345791745,123.214950937418,0.1521405396705943,309.2289358340786,0.8085697293281555,5.230743408203125,173.71893577475478,18.804041643049327,3.5,22.304041643049327,1929.711440475,21.42,0.8840416430000015,0.0,0.5959626544176561,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,28,14.0,2025-03-25T20:00:00+00:00,33.44757625109748,124.45139353464104,20.252815792506187,20.252815792506187,20.276957591399515,220.3905070489639,cruising,20.252815792506187,20.276957591399515,3.667372929729508,123.73277231578913,0.10447468091968753,317.2177842926524,0.8085697293281555,5.230743408203125,173.71893577475478,19.264633369312943,3.5,22.764633369312943,1929.711440475,21.42,1.3446333693000003,0.0,0.5266516560000998,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,29,14.5,2025-03-25T20:30:00+00:00,33.31904862165979,124.32060471126337,20.280497054305673,20.280497054305673,20.260702915545142,220.14568084720258,cruising,20.280497054305673,20.260702915545142,3.8272254782435375,124.36731596425699,0.11403503742930818,305.02252098695317,0.8085697293281556,5.230743408203125,173.71893577475478,19.203843092301412,3.5,22.703843092301412,1929.711440475,21.42,1.2838430923000015,0.0,0.46047417701553445,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,30,15.0,2025-03-25T21:00:00+00:00,33.18987978937947,124.19048859872339,20.21072865787193,20.21072865787193,20.240616248102928,220.06350992272496,cruising,20.21072865787193,20.240616248102928,3.968797369903839,126.34950542829378,0.1281446985062235,316.9547692474256,0.8156498074531555,5.153839111328124,169.57831097425537,19.137935698358667,3.5,22.637935698358667,1929.711440475,21.42,1.2179356983999998,0.0,0.3976939863763316,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,31,15.5,2025-03-25T21:30:00+00:00,33.06100061635822,124.06123058436354,20.013048648611036,20.013048648611036,20.150766879465763,220.05347033666158,cruising,20.013048648611036,20.150766879465763,4.120013021339764,129.54272746610044,0.07186536274198613,30.40271158574015,0.8156498074531555,5.153839111328125,169.57831097425537,18.831953659416197,3.5,22.331953659416197,1929.711440475,21.42,0.9119536594,0.0,0.35068606578868206,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,32,16.0,2025-03-25T22:00:00+00:00,32.93336420272158,123.9334484767417,19.713909408449847,19.713909408449847,19.672566870893135,220.07317917924675,cruising,19.713909408449847,19.672566870893135,4.275319343952721,134.41340223051793,0.06901877335165381,148.0212044226716,0.8156498074531555,5.153839111328125,169.57831097425537,17.293854995000366,3.5,20.793854995000366,1874.1163205518835,20.793854994999997,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,8.553854994999998,1,0,1542.848137703767,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,33,16.5,2025-03-25T22:30:00+00:00,32.807673158087084,123.80770323841757,19.404941519913752,19.404941519913752,19.43531386621077,220.10439998574796,cruising,19.404941519913752,19.43531386621077,4.425261092241278,140.57495061432428,0.18153915076485236,125.16690755511706,0.8156498074531555,5.153839111328124,169.57831097425537,16.581410491909025,3.5,20.081410491909025,1810.8587088611066,20.0814104919,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.8414104919000005,1,0,1416.3329143222134,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,34,17.0,2025-03-25T23:00:00+00:00,32.68400990600408,123.68402039794375,19.16619903741129,19.16619903741129,19.175819983449035,220.13982217203275,cruising,19.16619903741129,19.175819983449035,4.708249317127137,146.94159648206335,0.06692636492909332,125.89872771987959,0.8339603543281555,4.975128173828125,166.5314322818529,15.839777374916446,3.5,19.339777374916444,1745.009453897283,19.3397773749,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.659777374899998,1,0,1020.9663516945659
case3_ga_integrated,35,17.5,2025-03-25T23:30:00+00:00,32.56193262532129,123.56193621120218,19.01727275836262,19.01727275836262,19.072831322024175,220.17665380824081,cruising,19.01727275836262,19.072831322024175,5.061298870679025,153.13143815489838,0.028640474788961437,43.84575355809795,0.8339603543281555,4.975128173828125,166.5314322818529,15.560068715316357,3.5,19.060068715316355,1720.174253824105,19.0600687153,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.380068715300001,1,0,971.29595154821
case3_ga_integrated,36,18.0,2025-03-26T00:00:00+00:00,32.4408702098682,123.44087141350231,18.939384812811596,18.939384812811596,19.124186412317076,220.21386802214755,cruising,18.939384812811596,19.124186412317076,5.461990980301902,157.9447467782685,0.09856376424304628,55.51460806402551,0.8339603543281555,4.975128173828125,166.5314322818529,15.71315326995424,3.5,19.21315326995424,1733.7665592948215,19.21315327,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.533153269999999,1,0,998.4805624896428
case3_ga_integrated,37,18.5,2025-03-26T00:30:00+00:00,32.320370153854974,123.32037055140324,18.90580687706702,18.90580687706702,19.0553280193422,220.25110134879145,cruising,18.90580687706702,19.0553280193422,5.9448723836320365,161.83151825928547,0.07703502571933428,37.12312172629521,0.8339603543281555,4.975128173828125,166.5314322818529,15.528437509719122,3.5,19.028437509719122,1717.3657339850865,19.0284375097,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.348437509700001,1,0,965.6789118701734
case3_ga_integrated,38,19.0,2025-03-26T01:00:00+00:00,32.20015009617993,123.2001502255984,18.896011217492745,18.896011217492745,19.025931886298316,220.28822990849608,cruising,18.896011217492745,19.025931886298316,6.426648468366855,165.19146135792,0.06737232689555418,33.06000727757667,0.8898685574531554,4.584014892578125,164.71111779590038,15.469758448011163,3.5,18.969758448011163,1712.1556477492513,18.969758448,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.289758448,1,0,955.2587393985028
case3_ga_integrated,39,19.5,2025-03-26T01:30:00+00:00,32.08005844806318,123.08005848964734,18.897694358142484,18.897694358142484,19.241193430009897,220.3252129061466,cruising,18.897694358142484,19.241193430009897,6.953461006782247,167.56101358820501,0.19561324434177035,65.72064474983871,0.8898685574531555,4.584014892578126,164.71111779590035,16.082904136522977,3.5,19.582904136522977,1766.5965644862608,19.5829041365,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.902904136500001,1,0,1064.1405728725215
case3_ga_integrated,40,20.0,2025-03-26T02:00:00+00:00,31.960021986141896,122.9600219993463,18.904488628416093,18.904488628416093,19.298066133378637,220.3620373582192,cruising,18.904488628416093,19.298066133378637,7.46638228496232,169.6368766469256,0.23125343718318686,69.25208755272179,0.8898685574531555,4.584014892578125,164.71111779590038,16.25402395124808,3.5,19.75402395124808,1781.7902121932611,19.7540239512,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,6.0740239512,1,0,1094.527868286522
case3_ga_integrated,41,20.5,2025-03-26T02:30:00+00:00,31.840008027561044,122.84000803170912,18.913413371072398,18.913413371072398,19.347378900343823,220.39869933733814,cruising,18.913413371072398,19.347378900343823,7.888266762230291,171.05335650892752,0.24034832111415352,62.14024066103378,0.8898685574531555,4.584014892578125,164.71111779590035,16.40282859376108,3.5,19.90282859376108,1795.002506285527,19.9028285938,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.662828593799998,1,0,1384.6205091710538,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,42,21.0,2025-03-26T03:00:00+00:00,31.720002856071947,122.72000285736249,18.9231731957615,18.9231731957615,19.885709160082293,220.43519780546018,cruising,18.9231731957615,19.885709160082293,8.24138827604266,172.00783402791978,0.5466535322944118,65.50096284870415,0.8508060574531555,4.032257080078125,163.79706138129842,18.053282633095666,3.5,21.553282633095666,1929.711440475,21.42,0.13328263310000033,0.0,0.3438158269690914,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,43,21.5,2025-03-26T03:30:00+00:00,31.600000993347823,122.60000099374595,18.933236613259417,18.933236613259417,20.10593366356076,220.47153263269698,cruising,18.933236613259417,20.10593366356076,8.378822630201997,171.97146375325067,0.6044188182132421,43.97850378156952,0.8508060574531555,4.032257080078125,163.79706138129842,18.770027043214608,3.5,22.270027043214608,1929.711440475,21.42,0.850027043199999,0.0,0.3,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,44,22.0,2025-03-26T04:00:00+00:00,31.480000338641087,122.4800003387631,18.943395365552107,18.943395365552107,19.76926611394657,220.50770397139092,cruising,18.943395365552107,19.76926611394657,8.481015374413959,171.89163713115386,0.4339873942687271,28.73882592678961,0.8508060574531554,4.032257080078125,163.79706138129842,17.67730752625613,3.5,21.17730752625613,1908.1628901040053,21.1773075263,0.0,0.0,0.3,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,5.877307526300002,1,0,1059.595150958011
case3_ga_integrated,45,22.5,2025-03-26T04:30:00+00:00,31.360000113408653,122.36000011344593,18.95357084879674,18.95357084879674,19.340684514510855,220.54371206052426,cruising,18.95357084879674,19.340684514510855,8.384043140047977,171.5753829188883,0.19966460905219752,44.665014362803014,0.8508060574531555,4.032257080078125,163.79706138129842,16.375244211978927,3.5,19.875244211978927,1792.5533020246448,19.875244212,0.0,0.0,0.3,0.0,0,0,0.0,7.635244211999997,1,0,1379.7221006492896,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,46,23.0,2025-03-26T05:00:00+00:00,31.240000037341986,122.24000003735341,18.963734317992408,18.963734317992408,19.129090982094343,220.57955716535363,cruising,18.963734317992408,19.129090982094343,8.252593452327817,171.34540946988028,0.08541861288459772,35.37718781081625,0.6213138699531555,3.343048095703125,165.59393428700443,15.724843380951821,3.5,19.22484338095182,1734.8045187415466,19.224843381,0.0,0.0,0.3,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.544843380999999,1,0,1000.5564813830933
case3_ga_integrated,47,23.5,2025-03-26T05:30:00+00:00,31.120000011693428,122.12000001169682,18.97387582007761,18.97387582007761,19.130286168553212,220.61523955956653,approach,18.97387582007761,19.130286168553212,7.861012229915308,172.22489006205245,0.08217021799757458,28.920100837535372,0.6213138699531555,3.343048095703125,165.59393428700443,15.743449813501174,2.5,18.243449813501172,1647.6670463649402,18.2434498135,0.0,0.0,0.3,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,5.04,1,0,910.9068696,5.643449813499999,1,0,1018.0669187298807
case3_ga_integrated,48,24.0,2025-03-26T06:00:00+00:00,31.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
