case_name,segment,phase,when_utc,dt_h,distance_nm,node_from_lat,node_from_lon,node_to_lat,node_to_lon,heading_deg,encounter_angle_deg,speed_sog_kts,speed_stw_kts,speed_stw_power_kts,current_component_kts,wind_speed_ms,wind_dir_deg,current_speed_ms,current_dir_deg,wave_height_m,wave_period_s,wave_dir_deg,P_prop_MW,P_service_MW,P_req_MW,PD_kW,BHP_kW,total_resistance_N,R_calm_N,R_wind_N,R_wave_N,relative_wind_speed_ms,relative_wind_dir_deg,fuel_step_kg,milp_total_dg_MW,milp_P_dc_MW,milp_P_c_MW,milp_SOC,milp_DG1_P_MW,milp_DG1_ON,milp_DG1_Start,milp_DG1_FC_kgh,milp_DG1_StartFuel_kg,milp_DG2_P_MW,milp_DG2_ON,milp_DG2_Start,milp_DG2_FC_kgh,milp_DG2_StartFuel_kg,milp_DG3_P_MW,milp_DG3_ON,milp_DG3_Start,milp_DG3_FC_kgh,milp_DG3_StartFuel_kg,milp_DG4_P_MW,milp_DG4_ON,milp_DG4_Start,milp_DG4_FC_kgh,milp_DG4_StartFuel_kg,milp_StartFuel_kg,milp_FuelWithStart_kg,milp_ESS_N1_reserve_MW,milp_N1_largest_output_MW,milp_N1_min_margin_MW
case3_ga_integrated,13,cruising,2024-07-15T12:30:00+00:00,0.5,8.587258622178307,32.09000000000032,124.02000000000155,32.17000000000034,124.16000000000162,55.952307452144176,311.5369835232982,17.98448805185814,17.269823774876883,17.269823774876883,0.714664276981257,7.214549435567971,178.1387108717687,0.406231609765326,81.12400354765212,0.8500039577484131,4.651638984680176,177.53815884847896,11.410953077710449,3.5,14.910953077710449,11182.734016156239,11410.953077710448,865737.6135024431,872798.1493538583,-12632.614478366602,5572.078626951282,8.157097341285766,48.46301647670177,1345.1477233823452,14.9109530777,0.0,0.0,0.7689372930464221,9.030953077700001,1,0,1627.5707655646904,0.0,0.0,0,0,0.0,0.0,5.88,1,0,1062.7246812,0.0,0.0,0,0,0.0,0.0,0.0,1345.1477233823452,8.5,9.030953077700001,1.9890469222999982
case3_ga_integrated,14,cruising,2024-07-15T13:00:00+00:00,0.5,8.582079386144326,32.17000000000034,124.16000000000162,32.25000000000035,124.30000000000169,55.9288893980415,308.129977494257,17.98448805185814,17.442192359881012,17.442192359881012,0.5422956919771271,7.793263418643427,176.8421627866922,0.3227430461908804,86.11403413980159,0.8554074764251709,4.602420806884766,177.19085729580752,11.74260999200483,3.5,15.24260999200483,11507.757792164733,11742.609992004831,882155.6463748192,891755.2567843898,-15251.123721989024,5651.513312418409,8.499994717763737,51.870022505743,1374.5953845097213,15.242609992,0.0,0.0,0.7689372930464221,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,6.0626099920000005,1,0,1095.1523914694426,0.0,0.0,0,0,0.0,0.0,0.0,1374.5953845097213,8.5,9.18,1.6573900080000001
case3_ga_integrated,15,cruising,2024-07-15T13:30:00+00:00,0.5,8.57689008829762,32.25000000000035,124.30000000000169,32.33000000000036,124.44000000000175,55.90539136710371,305.5071759725157,17.98448805185814,17.5094080139509,17.5094080139509,0.47508003790723985,8.110375648109894,178.620382620199,0.3465313646437117,101.05312084267587,0.9090973436832428,4.439108371734619,177.47494540174216,11.894636697858292,3.5,15.394636697858292,11656.743963901126,11894.636697858292,890056.0770115096,899245.2776537572,-15981.49588105648,6792.295238808808,8.382633014296163,54.4928240274843,1388.093764083997,15.3946366979,0.0,0.0,0.7689372930464221,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,6.2146366979,1,0,1122.149150617994,0.0,0.0,0,0,0.0,0.0,0.0,1388.093764083997,8.5,9.18,1.505363302100001
case3_ga_integrated,16,cruising,2024-07-15T14:00:00+00:00,0.5,8.571690750868372,32.33000000000036,124.44000000000175,32.41000000000038,124.58000000000185,55.88181317352409,303.8158655412979,17.98448805185814,17.670260999432415,17.670260999432415,0.3142270524257237,8.281894471191345,180.2144244166014,0.2726380223262095,109.51740000628635,0.9300723671913147,4.395913124084473,177.2355950249057,12.255889127286709,3.5,15.755889127286709,12010.771344740975,12255.88912728671,908564.1477156089,917395.9003423322,-16124.73672063206,7292.984093908784,8.231525296634587,56.184134458702054,1420.1691970502156,15.7558891273,0.0,0.0,0.7689372930464221,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,6.5758891273,1,0,1186.3000165504313,0.0,0.0,0,0,0.0,0.0,0.0,1420.1691970502156,8.5,9.18,1.1441108727000007
case3_ga_integrated,17,cruising,2024-07-15T14:30:00+00:00,0.5,8.566481396155792,32.41000000000038,124.58000000000185,32.49000000000039,124.72000000000192,55.85815463073016,303.1197224200991,17.98448805185814,17.725252452094672,17.725252452094672,0.25923559976346694,8.283657396167442,182.03737712309567,0.16198264058431142,90.44046230094827,0.9482323229312897,4.378135681152344,177.35135996878108,12.395310094319262,3.5,15.895310094319262,12147.403892432876,12395.310094319262,915912.7728210493,923675.2799590245,-15443.865114483646,7681.35797650842,7.983416693991098,56.880277579900905,1432.548319008015,15.895310094300001,0.0,0.0,0.7689372930464221,8.7553100943,1,0,1578.6223443660301,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,0,0,0.0,0.0,0.0,1432.548319008015,8.5,8.7553100943,1.0046899057000012
case3_ga_integrated,18,cruising,2024-07-15T15:00:00+00:00,0.5,8.561262046537673,32.49000000000039,124.72000000000192,32.5700000000004,124.86000000000197,55.83441555143515,302.0618751989462,17.98448805185814,17.618537579450756,17.618537579450756,0.36595047240738365,8.37509666289258,183.19710800926265,0.2044410699317626,78.78269797690709,0.9663922786712646,4.360358238220215,177.46712491212045,12.162077900716358,3.5,15.662077900716358,11918.83634270203,12162.077900716358,904187.8353461655,911524.3426285326,-15356.379063576736,8019.871781209608,7.854635812818738,57.938124801053775,1411.8397424489424,15.6620779007,0.0,0.0,0.7689372930464221,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,6.4820779007,1,0,1169.6411073478848,0.0,0.0,0,0,0.0,0.0,0.0,1411.8397424489424,8.5,9.18,1.2379220993000004
case3_ga_integrated,19,cruising,2024-07-15T15:30:00+00:00,0.5,8.556032724461174,32.5700000000004,124.86000000000197,32.65000000000041,125.00000000000205,55.81059574759281,300.3382146771313,17.98448805185814,17.624702910172225,17.624702910172225,0.35978514168591474,8.528127576775558,184.9143490171125,0.20619362089070734,81.95997650505257,1.0193465948104858,4.3579630851745605,176.94199260405372,12.193141654956419,3.5,15.693141654956419,11949.27882185729,12193.141654956418,906081.1293783777,912222.4655026075,-15266.610294694161,9125.274170464383,7.667924848068547,59.66178532286872,1414.597878554445,15.693141655000002,0.0,0.0,0.7689372930464221,8.553141655000001,1,0,1542.7214634588902,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,0,0,0.0,0.0,0.0,1414.597878554445,8.5,8.553141655000001,1.2068583450000006
case3_ga_integrated,20,cruising,2024-07-15T16:00:00+00:00,0.5,8.520590913974376,32.65000000000041,125.00000000000205,32.72971770323349,125.13950505966316,55.78669503040039,298.5267224441909,17.98448805185814,17.535651875300736,17.535651875300736,0.44883617655740216,8.699229280341221,186.39522137982243,0.2741869169662058,88.42094520627786,1.025181770324707,4.352149963378906,177.37778599879724,12.002859877475728,3.5,15.502859877475728,11762.802679926213,12002.859877475728,896512.0830462024,902184.7454149983,-14928.277590448592,9255.615221652833,7.516815613229773,61.47327755580912,1397.702849200508,15.5028598775,0.0,0.0,0.7689372930464221,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,6.322859877500001,1,0,1141.3673208510156,0.0,0.0,0,0,0.0,0.0,0.0,1397.702849200508,8.5,9.18,1.3971401224999997
case3_ga_integrated,21,cruising,2024-07-15T16:30:00+00:00,0.5,8.545544253086499,32.72971770323349,125.13950505966316,32.80971770407622,125.27950461496279,55.76271321032227,297.8915843784039,17.98448805185814,17.58598993066215,17.58598993066215,0.39849812119599004,8.693398440072778,188.02826316441679,0.3066105505957302,103.8023143145023,1.0362074971199036,4.358996868133545,178.0263125147794,12.131114465988118,3.5,15.631114465988118,11888.492176668355,12131.114465988117,903361.1947069999,907846.6986563352,-14054.526952333192,9569.02300299788,7.278993528654147,62.1084156215961,1409.0905136734477,15.631114466,0.0,0.0,0.7689372930464221,8.491114465999999,1,0,1531.7067336968958,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,0,0,0.0,0.0,0.0,1409.0905136734477,8.5,8.491114465999999,1.2688855340000025
case3_ga_integrated,22,cruising,2024-07-15T17:00:00+00:00,0.5,8.54028514904991,32.80971770407622,125.27950461496279,32.889717704918944,125.41950416889911,55.73865009706095,297.48621040999507,17.98448805185814,17.771781938710895,17.771781938710895,0.2127061131472441,8.661709839929083,189.6186200859249,0.25842206698318665,120.68689930249342,1.1375652551651,4.418089866638184,182.48732761236695,12.601605485209586,3.5,16.101605485209586,12349.573375505393,12601.605485209586,928131.2733597838,929018.2634135385,-13171.568821878704,12284.578768124144,7.037706604734948,62.513789590004926,1450.865189549323,16.1016054852,0.0,0.0,0.7689372930464221,8.9616054852,1,0,1615.2560854486462,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,0,0,0.0,0.0,0.0,1450.865189549323,8.5,8.9616054852,0.7983945148000018
