profile,t,delta_mw,compensation_mw_on_other_steps,base_P_req_t_MW,mutated_P_req_t_MW,base_energy_mwh,mutated_energy_mwh,energy_error_mwh,feasible,base_fuel_kg,mutated_fuel_kg,delta_fuel_kg,abs_delta_fuel_kg,dg_count_changes,commitment_pattern_changes,base_count_at_t,mutated_count_at_t,base_commitment_at_t,mutated_commitment_at_t
case2_seed_profile,14,0.25,0.005319148936170213,15.787737248131993,16.037737248131993,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.45062498563,-0.2740618541283766,0.2740618541283766,0,46,2,2,DG2+DG4,DG2+DG3
case2_seed_profile,14,-0.25,-0.005319148936170213,15.787737248131993,15.537737248131993,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.99874873011,0.2740618903480936,0.2740618903480936,0,46,2,2,DG2+DG4,DG2+DG3
case2_seed_profile,15,0.25,0.005319148936170213,16.063304488116657,16.313304488116657,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.45062498563,-0.2740618541283766,0.2740618541283766,0,48,2,2,DG2+DG4,DG1+DG3
case2_seed_profile,15,-0.25,-0.005319148936170213,16.063304488116657,15.813304488116657,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.99874873011,0.2740618903480936,0.2740618903480936,0,46,2,2,DG2+DG4,DG2+DG3
case2_seed_profile,16,0.25,0.005319148936170213,16.15257244026806,16.40257244026806,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.73749482489,0.01280798512743786,0.01280798512743786,0,33,2,2,DG2+DG4,DG2+DG3
case2_seed_profile,16,-0.25,-0.005319148936170213,16.15257244026806,15.90257244026806,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.998748739,0.2740618992393138,0.2740618992393138,0,48,2,2,DG2+DG4,DG1+DG3
case2_seed_profile,17,0.25,0.005319148936170213,15.879391268824385,16.129391268824385,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.45062498563,-0.2740618541283766,0.2740618541283766,0,48,2,2,DG2+DG4,DG1+DG4
case2_seed_profile,17,-0.25,-0.005319148936170213,15.879391268824385,15.629391268824385,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.99874873011,0.2740618903480936,0.2740618903480936,0,48,2,2,DG2+DG4,DG1+DG4
case2_seed_profile,18,0.25,0.005319148936170213,16.082454152231207,16.332454152231207,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.4938926972,-0.23079414256790187,0.23079414256790187,0,46,2,2,DG2+DG4,DG2+DG3
case2_seed_profile,18,-0.25,-0.005319148936170213,16.082454152231207,15.832454152231207,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.99874873011,0.2740618903480936,0.2740618903480936,0,48,2,2,DG2+DG4,DG1+DG3
case2_seed_profile,19,0.25,0.005319148936170213,16.077968812612383,16.327968812612383,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.47830991188,-0.24637692788382992,0.24637692788382992,0,46,2,2,DG2+DG4,DG2+DG3
case2_seed_profile,19,-0.25,-0.005319148936170213,16.077968812612383,15.827968812612383,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.998748739,0.2740618992393138,0.2740618992393138,0,0,2,2,DG2+DG4,DG2+DG4
case2_seed_profile,20,0.25,0.005319148936170213,16.116622231291256,16.366622231291256,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.61259805482,-0.11208878493926022,0.11208878493926022,0,46,2,2,DG2+DG4,DG2+DG3
case2_seed_profile,20,-0.25,-0.005319148936170213,16.116622231291256,15.866622231291256,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.99874873899,0.2740618992247619,0.2740618992247619,0,33,2,2,DG2+DG4,DG2+DG3
case2_seed_profile,21,0.25,0.005319148936170213,16.239247310026677,16.489247310026677,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.03861714061,0.31393030085018836,0.31393030085018836,0,48,2,2,DG2+DG4,DG1+DG3
case2_seed_profile,21,-0.25,-0.005319148936170213,16.239247310026677,15.989247310026677,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.99874873013,0.2740618903626455,0.2740618903626455,0,48,2,2,DG2+DG4,DG1+DG4
case2_seed_profile,22,0.25,0.005319148936170213,15.86215002327091,16.11215002327091,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.45062499451,-0.2740618452517083,0.2740618452517083,0,48,2,2,DG2+DG4,DG1+DG3
case2_seed_profile,22,-0.25,-0.005319148936170213,15.86215002327091,15.61215002327091,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.998748739,0.2740618992393138,0.2740618992393138,0,0,2,2,DG2+DG4,DG2+DG4
case2_seed_profile,23,0.25,0.005319148936170213,16.57026025965647,16.82026025965647,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69925.14253567661,5.4178488368488615,5.4178488368488615,0,48,2,2,DG2+DG4,DG1+DG3
case2_seed_profile,23,-0.25,-0.005319148936170213,16.57026025965647,16.32026025965647,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.11172928465,-0.6129575551167363,0.6129575551167363,0,13,2,2,DG2+DG4,DG2+DG4
case2_seed_profile,24,0.25,0.005319148936170213,16.26583162191052,16.51583162191052,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.13066887503,0.4059820352704264,0.4059820352704264,0,0,2,2,DG2+DG4,DG2+DG4
case2_seed_profile,24,-0.25,-0.005319148936170213,16.26583162191052,16.01583162191052,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.99874873902,0.2740618992538657,0.2740618992538657,0,0,2,2,DG2+DG4,DG2+DG4
case2_seed_profile,25,0.25,0.005319148936170213,16.395538327701157,16.645538327701157,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.58162655817,0.8569397184037371,0.8569397184037371,0,46,2,2,DG2+DG4,DG2+DG3
case2_seed_profile,25,-0.25,-0.005319148936170213,16.395538327701157,16.145538327701157,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.71783696611,-0.0068498736509354785,0.0068498736509354785,0,48,2,2,DG2+DG4,DG1+DG3
case2_seed_profile,26,0.25,0.005319148936170213,16.401394113686408,16.651394113686408,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.58162655817,0.8569397184037371,0.8569397184037371,0,48,2,2,DG2+DG4,DG1+DG4
case2_seed_profile,26,-0.25,-0.005319148936170213,16.401394113686408,16.151394113686408,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.69749303136,-0.02719380840426311,0.02719380840426311,0,48,2,2,DG2+DG4,DG1+DG3
case2_seed_profile,27,0.25,0.005319148936170213,15.713181921240475,15.963181921240475,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69921.50385279971,1.7791659599461127,1.7791659599461127,0,13,2,2,DG2+DG4,DG2+DG4
case2_seed_profile,27,-0.25,-0.005319148936170213,15.713181921240475,15.463181921240475,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.99874873013,0.2740618903626455,0.2740618903626455,0,13,2,2,DG2+DG4,DG2+DG4
case2_seed_profile,28,0.25,0.005319148936170213,15.032572851423257,15.282572851423257,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.45062498563,-0.2740618541283766,0.2740618541283766,0,48,2,2,DG2+DG4,DG1+DG3
case2_seed_profile,28,-0.25,-0.005319148936170213,15.032572851423257,14.782572851423257,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.99874873011,0.2740618903480936,0.2740618903480936,0,13,2,2,DG2+DG4,DG2+DG4
case2_seed_profile,29,0.25,0.005319148936170213,15.26038485856828,15.51038485856828,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.45062499451,-0.2740618452517083,0.2740618452517083,0,48,2,2,DG2+DG4,DG1+DG3
case2_seed_profile,29,-0.25,-0.005319148936170213,15.26038485856828,15.01038485856828,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69923.72416582755,3.999478987781913,3.999478987781913,0,33,2,2,DG2+DG4,DG2+DG3
case2_seed_profile,30,0.25,0.005319148936170213,16.610913233647572,16.860913233647572,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.58162655817,0.8569397184037371,0.8569397184037371,0,48,2,2,DG2+DG4,DG1+DG4
case2_seed_profile,30,-0.25,-0.005319148936170213,16.610913233647572,16.360913233647572,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.11172927542,-0.6129575643426506,0.6129575643426506,0,48,2,2,DG2+DG4,DG1+DG4
case2_seed_profile,31,0.25,0.005319148936170213,16.33593446052705,16.58593446052705,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.58162655817,0.8569397184037371,0.8569397184037371,0,46,2,2,DG2+DG4,DG2+DG3
case2_seed_profile,31,-0.25,-0.005319148936170213,16.33593446052705,16.08593446052705,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.92491030012,0.20022346035693772,0.20022346035693772,0,46,2,2,DG2+DG4,DG2+DG3
case2_seed_profile,32,0.25,0.005319148936170213,16.803052889723162,17.053052889723162,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69933.99709234593,14.27240550616989,14.27240550616989,2,48,2,2,DG2+DG4,DG1+DG2
case2_seed_profile,32,-0.25,-0.005319148936170213,16.803052889723162,16.553052889723162,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.11172927542,-0.6129575643426506,0.6129575643426506,0,48,2,2,DG2+DG4,DG1+DG4
case2_seed_profile,33,0.25,0.005319148936170213,16.93563092965833,17.18563092965833,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69918.48844456873,-1.236242271028459,1.236242271028459,0,48,3,3,DG2+DG3+DG4,DG1+DG3+DG4
case2_seed_profile,33,-0.25,-0.005319148936170213,16.93563092965833,16.68563092965833,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69908.2442434408,-11.480443398962962,11.480443398962962,1,1,3,2,DG2+DG3+DG4,DG2+DG4
case2_seed_profile,34,0.25,0.005319148936170213,16.971500018524907,17.221500018524907,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69918.48844456024,-1.2362422795267776,1.2362422795267776,0,0,3,3,DG2+DG3+DG4,DG2+DG3+DG4
case2_seed_profile,34,-0.25,-0.005319148936170213,16.971500018524907,16.721500018524907,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69908.51554756655,-11.209139273210894,11.209139273210894,1,1,3,2,DG2+DG3+DG4,DG2+DG3
case2_seed_profile,35,0.25,0.005319148936170213,16.50201175696901,16.75201175696901,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.33764444919,0.612957609424484,0.612957609424484,0,48,2,2,DG2+DG3,DG1+DG3
case2_seed_profile,35,-0.25,-0.005319148936170213,16.50201175696901,16.25201175696901,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.347931287,-0.37675555275927763,0.37675555275927763,0,0,2,2,DG2+DG3,DG2+DG3
case2_seed_profile,36,0.25,0.005319148936170213,16.42302358353089,16.67302358353089,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.33764443998,0.6129576002131216,0.6129576002131216,0,33,2,2,DG2+DG3,DG2+DG3
case2_seed_profile,36,-0.25,-0.005319148936170213,16.42302358353089,16.17302358353089,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.62234879349,-0.10233804627205245,0.10233804627205245,0,33,2,2,DG2+DG3,DG2+DG3
case2_seed_profile,37,0.25,0.005319148936170213,16.46162649926532,16.71162649926532,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.3376444492,0.6129576094390359,0.6129576094390359,0,48,2,2,DG2+DG3,DG1+DG3
case2_seed_profile,37,-0.25,-0.005319148936170213,16.46162649926532,16.21162649926532,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.48823611492,-0.23645072484214325,0.23645072484214325,0,0,2,2,DG2+DG3,DG2+DG3
case2_seed_profile,38,0.25,0.005319148936170213,16.20709708891185,16.45709708891185,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.92692214357,0.20223530380462762,0.20223530380462762,0,0,2,2,DG2+DG3,DG2+DG3
case2_seed_profile,38,-0.25,-0.005319148936170213,16.20709708891185,15.957097088911851,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.99874873899,0.2740618992247619,0.2740618992247619,0,48,2,2,DG2+DG3,DG1+DG4
case2_seed_profile,39,0.25,0.005319148936170213,16.037770833203187,16.287770833203187,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.45062498565,-0.27406185411382467,0.27406185411382467,0,48,2,2,DG2+DG3,DG1+DG4
case2_seed_profile,39,-0.25,-0.005319148936170213,16.037770833203187,15.787770833203187,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.998748739,0.2740618992393138,0.2740618992393138,0,48,2,2,DG2+DG3,DG1+DG3
case2_seed_profile,40,0.25,0.005319148936170213,16.4493885452669,16.6993885452669,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.3376444492,0.6129576094390359,0.6129576094390359,0,48,2,2,DG2+DG3,DG1+DG4
case2_seed_profile,40,-0.25,-0.005319148936170213,16.4493885452669,16.1993885452669,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.53075271942,-0.1939341203396907,0.1939341203396907,0,48,2,2,DG2+DG3,DG1+DG4
case2_seed_profile,41,0.25,0.005319148936170213,16.478561662297302,16.728561662297302,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69921.01878794347,1.2941011037037242,1.2941011037037242,0,0,2,2,DG2+DG3,DG2+DG3
case2_seed_profile,41,-0.25,-0.005319148936170213,16.478561662297302,16.228561662297302,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.42940065698,-0.2952861827798188,0.2952861827798188,0,48,2,2,DG2+DG3,DG1+DG3
case2_seed_profile,42,0.25,0.005319148936170213,16.444109995506835,16.694109995506835,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.33764443998,0.6129576002131216,0.6129576002131216,0,33,2,2,DG2+DG3,DG2+DG3
