case_name,t,dt_h,P_req_MW,P_dc_MW,P_c_MW,SOC,DG1_P_MW,DG1_ON,DG1_Start,DG1_FC_kgh,DG1_StartFuel_kg,DG2_P_MW,DG2_ON,DG2_Start,DG2_FC_kgh,DG2_StartFuel_kg,DG3_P_MW,DG3_ON,DG3_Start,DG3_FC_kgh,DG3_StartFuel_kg,DG4_P_MW,DG4_ON,DG4_Start,DG4_FC_kgh,DG4_StartFuel_kg,StartFuel_kg,FuelWithStart_kg,ESS_N1_reserve_MW,N1_largest_output_MW,N1_min_margin_MW
case1_astar_fixed,0,0.5,15.97852060646945,0.0,2.366863738823182,0.8124260275941011,9.18,1,1,1654.03837755,170.0,9.165384345323183,1,1,1651.4429433677453,170.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,340.0,1992.7406604588728,8.5,9.18,0.9546156546768181
case1_astar_fixed,1,0.5,17.062078757179176,0.0,0.0,0.8124260275941011,9.18,1,0,1654.03837755,0.0,7.882078757199999,1,0,1423.554746544347,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1538.7965620471734,8.5,9.18,2.2379212428000024
case1_astar_fixed,2,0.5,17.273995015675776,0.0,0.0,0.8124260275941011,9.18,1,0,1654.03837755,0.0,8.0939950157,1,0,1461.1866359977034,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1557.6125067738517,8.5,9.18,2.026004984300002
case1_astar_fixed,3,0.5,18.188156683122347,0.0,0.0,0.8124260275941011,9.18,1,0,1654.03837755,0.0,9.008156683100001,1,0,1623.5226032972241,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1638.780490423612,8.5,9.18,1.1118433169
case1_astar_fixed,4,0.5,17.98832886835006,0.0,0.0,0.8124260275941011,9.18,1,0,1654.03837755,0.0,8.8083288684,1,0,1588.0373683005134,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1621.0378729252566,8.5,9.18,1.3116711316000007
case1_astar_fixed,5,0.5,17.829504320769303,0.0,0.0,0.8124260275941011,9.18,1,0,1654.03837755,0.0,8.649504320800002,1,0,1559.833454829842,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1606.935916189921,8.5,9.18,1.470495679199999
case1_astar_fixed,6,0.5,17.787658884535965,0.0,0.0,0.8124260275941011,8.607658884500001,1,0,1552.4025816910116,0.0,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1603.2204796205058,8.5,9.18,1.5123411155
case1_astar_fixed,7,0.5,17.143344609273992,0.0,0.0,0.8124260275941011,9.18,1,0,1654.03837755,0.0,7.963344609300002,1,0,1437.9858599672,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1546.0121187586,8.5,9.18,2.1566553906999992
case1_astar_fixed,8,0.5,17.373124769944134,0.0,0.0,0.8124260275941011,9.18,1,0,1654.03837755,0.0,8.193124769899999,1,0,1478.790004318746,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1566.414190934373,8.5,9.18,1.926875230100002
case1_astar_fixed,9,0.5,17.33133764233943,0.0,0.0,0.8124260275941011,9.18,1,0,1654.03837755,0.0,8.1513376423,1,0,1471.369485583906,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1562.703931566953,8.5,9.18,1.9686623577000013
case1_astar_fixed,10,0.5,17.019985154496446,0.0,0.0,0.8124260275941011,9.18,1,0,1654.03837755,0.0,7.839985154499999,1,0,1416.0798042501015,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1535.0590909000507,8.5,9.18,2.280014845500002
case1_astar_fixed,11,0.5,16.944743186488303,0.0,0.0,0.8124260275941011,9.17999999917647,1,0,1654.038377401159,0.0,7.764743187323528,1,0,1402.7184066370576,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1528.3783920191083,8.5,9.17999999917647,2.3552568135000023
case1_astar_fixed,12,0.5,16.90006048802738,0.0,0.0,0.8124260275941011,9.17999999917647,1,0,1654.038377401159,0.0,7.720060487908498,1,0,1394.7836950401195,0.0,9.150327554487055e-10,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1524.4110362206393,8.5,9.17999999917647,2.3999395119999996
case1_astar_fixed,13,0.5,16.81656930250216,0.0,0.0,0.8124260275941011,7.636569281595909,1,0,1379.957405256654,0.0,9.18000002090409,1,0,1654.038381316467,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1516.9978932865606,8.5,9.18000002090409,2.483430697500001
case1_astar_fixed,14,0.5,16.66881174881144,0.34881172420695084,0.0,0.7944460418102297,9.18,1,0,1654.03837755,0.0,2.459304819790731e-08,0,0,4.4311378584178165e-06,0.0,7.14,1,1,1286.47429365,120.0,0.0,0,0,0.0,0.0,120.0,1590.2563378155687,8.15118827579305,9.18,0.23118825120000253
case1_astar_fixed,15,0.5,16.633846612214903,0.3138466121999999,0.0,0.7782683813875422,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,0,0,0.0,0.0,0.0,1470.2563356,8.186153387800001,9.18,0.26615338780000286
case1_astar_fixed,16,0.5,16.704475148707097,0.0,0.0,0.7782683813875422,9.144475148699998,1,0,1647.7299079383179,0.0,7.5600000000000005,1,1,1366.3603044,170.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,170.0,1677.0451061691588,8.5,9.144475148699998,2.595524851300002
case1_astar_fixed,17,0.5,16.742339504461384,0.0,0.0,0.7782683813875422,9.18,1,0,1654.03837755,0.0,7.562339504499999,1,0,1366.7757514041266,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1510.4070644770632,8.5,9.18,2.557660495500002
case1_astar_fixed,18,0.5,16.72879305964847,0.0,0.0,0.7782683813875422,9.1687930596,1,0,1652.0482596363092,0.0,7.5600000000000005,1,0,1366.3603044,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1509.2042820181546,8.5,9.1687930596,2.5712069403999998
case1_astar_fixed,19,0.5,16.68515340362195,0.3651534036000017,0.0,0.7594460409957813,0.0,0,0,0.0,0.0,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,7.14,1,1,1286.47429365,120.0,120.0,1590.2563356,8.1348465964,9.18,0.21484659640000103
case1_astar_fixed,20,0.5,16.46234048126967,0.14234048130000065,0.0,0.7521089027844378,0.0,0,0,0.0,0.0,9.18,1,0,1654.03837755,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,1470.2563356,8.3576595187,9.18,0.4376595187000021
